1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
74150.40959,74124.33476,73453.02023,74034.13017,73216.95705,73401.8146,73267.25901,72651.95229,72089.2218,71447.45735,71039.9724,70672.54423,69788.65031,68634.51345,68879.44776,67384.59046
67397.15818,68838.50746,69541.85295,68360.08537,68705.17606,68369.9895,68431.18571,67866.21476,67855.48108,67458.70934,66512.12631,67079.05194,66554.67206,66927.65349,66279.73754,66595.84794
65898.38243,66349.14163,65880.75768,66688.29896,66500.2097,67325.51189,68113.77212,69267.91744,70527.03452,70902.5356,71613.23519,72055.61583,71640.63256,72384.59914,73285.10839,73983.22522
73756.06867,73421.83626,73552.60559,74269.32267,74253.57028,74544.93853,75371.31161,75869.54187,75620.39349,75123.20169,75353.99778,74235.82949,71966.85035,70738.82157,68746.3828,66360.98944
65673.71059,66250.15515,66577.82579,68192.24352,68087.12288,69875.44589,69550.3362,71102.85179,71370.97026,71680.14079,71962.52277,71746.31774,72083.85131,72389.65783,73639.16144,73853.81901
74824.73743,75044.64157,75487.56219,75513.6769,74880.16104,73594.17207,73303.65205,73759.8734,74601.78572,74695.59661,75463.84619,75436.99982,66108.67337,75251.61538,75936.3516,74607.20036
74310.68753,74272.76377,73746.14315,73629.1874,73139.20425,73886.40095,72910.1722,71664.22361,71272.39904,71409.87878,70204.21564,69792.53712,68417.56662,68301.34992,67896.05878,66704.58807
66519.63165,67336.91013,67764.42152,67387.85597,67261.40747,66715.73517,66323.90759,65703.83222,65963.27296,65287.81263,65211.49423,65392.78582,65392.78582,65392.78582,64705.3336,65166.84032
64750.94108,64691.58555,65282.25779,65559.35086,66341.16423,66467.23555,68148.0045,68811.39004,68703.55515,68937.09771,68359.46696,68672.92407,67831.59781,68054.06124,67773.97569,67857.98254
66056.19807,66173.60275,65775.41895,65634.07568,65049.12525,65536.32226,65936.44673,66122.56015,65186.079,65773.16348,64560.08024,63789.08188,62002.88831,61024.09335,59116.1544,51394.65116
58614.33173,59492.3179,60387.41201,60649.2649,61471.70162,62824.92734,62659.62475,63891.91853,64414.35396,64967.23247,65305.6048,66072.17759,65986.12812,67084.48652,67944.69856,68667.5416
70120.35246,70658.44691,71312.65049,72266.98364,70360.15162,70923.63614,70966.85279,71187.95015,71649.75225,72617.2552,73134.80966,73292.7355,72744.75909,72895.1041,71989.34568,71739.32326
72099.82237,71739.32326,71634.86112,71022.50057,71499.60458,71218.747,69952.85426,69081.53026,68864.85554,68498.57358,68025.74545,67055.98067,66093.97643,65546.33811,64855.81918,64736.16628
64931.83067,65655.84965,65317.32909,64919.34189,64145.67244,64454.75527,64008.10591,64117.98297,63759.0927,62745.69334,62605.32103,62358.07942,62858.64119,62301.62841,62200.70761,61704.65774
61820.17152,62377.92525,61886.40204,61939.19902,61939.19902,63460.13861,64033.23451,64645.34072,65528.79852,65374.65669,65134.98705,64668.58537,64733.37455,64430.67473,64953.92932,65479.88896
64018.62283,63048.66414,63429.4503,62776.60888,63226.0856,62425.74066,63708.48557,63835.05078,63366.96037,63859.87397,63986.92808,63186.42939,61660.38383,59310.37043,58812.78428,57090.01422
56123.23294,57125.48918,57863.05544,58806.58014,60170.61612,60062.53583,61828.18089,62615.46259,62386.74722,63489.13771,63702.7351,64094.86188,64893.63024,66164.75675,66169.66955,67910.81117
67715.87189,69192.48972,70711.44332,70989.69784,71148.16035,70038.71111,70010.04964,70210.06027,70862.73435,70821.49058,70964.20827,72046.866,72508.84319,72570.97383,72101.91063,71894.95318
71503.07157,71182.50688,71589.76944,70781.76146,70217.64488,70624.48909,70977.61154,70977.61154,68776.25707,68422.04955,68071.23654,67585.87992,66834.18704,65618.67439,65529.16463,64729.31781
64565.59473,65803.06961,65841.44296,65597.68765,65637.64327,65383.24981,64759.62483,64429.49362,64736.18574,64096.64122,63714.47703,63449.77758,63623.48684,63141.0989,63027.20496,62854.91457
62163.20277,62849.93117,62853.13364,63657.92859,64078.84779,64629.43914,66005.36924,67063.06695,66729.41985,67504.96824,67183.28329,67428.34488,67021.04691,68110.12315,68037.26222,67952.26987
66693.48954,66156.79173,66445.31282,65603.34848,65750.29962,67233.74168,66680.73886,67232.67655,67444.91316,68214.4907,68067.27928,67394.14965,67013.77952,65857.45011,64262.65802,63161.17324
63413.72922,63885.43221,63640.46801,64462.52494,65363.84809,66560.66484,66483.60669,67709.09608,68382.95251,67983.19594,68973.24751,70016.37041,70854.59872,71226.82918,72307.51114,72878.07206
73664.6287,73954.94453,74132.4241,74846.95118,73716.18138,72707.1723,72765.6133,72343.95543,72748.21741,72858.41171,73224.53438,73107.75527,74094.32485,74015.70292,73167.49976,72980.04324
72928.21583,72619.55104,72262.17237,72405.0261,72415.50693,72162.57328,72088.27553,70509.25515,70431.9946,70550.19714,69460.34707,68112.44633,67129.89516,66771.12179,65931.70556,64918.55676
64944.79717,66091.85607,65138.85863,64345.50592,64099.33531,63606.11596,63379.62699,63027.0143,62413.28087,61649.36254,61545.67233,61029.16157,61029.16157,60056.71411,60272.52615,60612.03846
60624.13717,60040.89531,60504.03247,61102.83951,61299.91008,62761.01184,63176.32675,63697.80904,63992.87545,64251.18058,63917.50124,64664.26288,64127.23985,64363.62408,64805.46787,65128.84723
62958.21772,61749.49166,62441.45974,62370.32358,62242.92203,62528.06233,61881.51598,62208.85932,62130.75973,62031.34088,60982.4399,60432.51481,58365.09179,56881.63644,53903.69675,52627.185
53961.64396,53857.40723,54583.37892,55795.52776,56852.5941,57702.34492,57499.7257,58052.47254,58134.74172,57420.23277,57878.29629,58738.1704,60563.64029,61010.39474,61796.56485,62735.30701
63702.65899,64453.43111,64890.57206,64452.57251,63237.7937,63991.61827,64610.48153,65152.41371,65535.20265,65746.00311,66248.44344,66921.98114,67429.58474,67156.26509,66293.89065,65953.17081
66284.59378,66836.90838,66130.91235,66456.03979,66401.49837,66521.77238,65923.41464,65544.39133,64773.77157,65466.84416,64974.25519,64237.65627,63479.47666,62462.47044,61360.88268,61068.52491
60963.55289,60991.05524,61622.35489,61101.62536,60796.12205,60796.12205,59961.39513,59807.60949,59871.98486,58853.54539,58475.54807,58351.26208,58425.31412,58217.06201,57953.99806,58075.42587
57370.98084,57885.40856,57897.05055,57908.73003,57613.95881,58589.66175,58596.60653,59440.35251,59236.03184,59141.83353,58725.46877,58108.18581,56807.97663,56773.82537,55834.38371,55628.74529
54445.97,51666.01752,50665.32142,51030.71259,50883.75299,50669.46305,50481.78436,50318.62997,49602.56549,49742.70198,49563.73608,48822.158,48151.26783,47105.97166,46222.65981,45042.84285
45551.38918,45584.76594,45825.72645,46056.00648,43465.00486,47972.38626,47787.10953,48340.57852,48609.98406,49281.69845,49835.04627,50385.67563,51478.4902,52430.34264,53332.06558,54140.20803
54847.79412,56576.84783,56983.03041,58019.84378,57780.40395,57965.31342,58068.87205,59175.74394,59414.50914,60543.56397,60525.78197,61224.41177,61719.59716,61811.8876,61755.05204,60680.02201
60687.78599,60621.36841,61165.24918,60542.36686,60696.82674,60761.98501,60459.13455,60157.43609,59459.34592,59452.52944,59491.10865,58188.25647,57617.32968,56466.21849,56005.44597,54998.46584
55001.28596,55490.23221,55059.92355,54454.92453,54207.11817,54261.76257,53142.4694,52995.40883,52149.14566,52586.24926,51524.88807,51091.87151,50947.42967,51288.74773,51052.86868,50873.75431
50943.98125,50882.02443,51072.08742,51185.03529,51573.73165,51975.34494,53169.11371,53866.63101,52880.91407,52037.82424,51438.05673,50875.34865,50369.12627,48457.57785,47256.7367,46313.63877
43969.68972,41874.88798,41465.28937,40822.21016,40982.57281,40635.31895,40269.6393,39909.53049,39995.93399,39669.39448,39154.90626,39055.29182,38687.63999,38671.00071,38360.88927,37981.07813
38264.13871,38341.43306,38138.16953,38439.11925,38040.21962,38101.38529,38197.04721,38359.62493,39000.47377,39302.55908,39774.14335,41087.39435,41802.15125,42225.14632,43775.93291,44411.8242
45406.87547,47729.05246,48529.46833,49414.94382,50272.65907,50710.36915,51750.28648,52318.39278,52537.7315,52366.02016,53056.98545,53429.26174,54548.21241,54147.67992,54296.8157,53398.73536
52935.34211,53307.87679,53459.98074,53693.44483,53309.00422,53260.03221,53439.85433,52413.4207,52155.1547,51636.19794,52155.1547,50528.72055,50229.73994,49708.82533,49364.18057,48666.48626
49072.38325,48638.75905,49006.62142,49056.68108,48076.17371,48412.82094,47601.18132,47266.7223,46858.12184,46614.98148,46994.47012,46711.23229,46176.37429,46291.1775,46651.70394,46678.34805
46662.12957,46562.84797,46424.13787,46848.01884,47277.79407,48062.87681,47956.32969,48276.33225,48912.71563,48784.71295,48920.10421,47916.41618,47958.76652,48372.30401,47029.20758,46624.07734
45379.19989,44161.20887,44296.33935,44461.87799,44335.68825,44333.16874,44471.73614,44016.84434,44325.70728,44216.3288,44785.36918,44287.72814,44448.93924,44291.62329,43398.33403,43616.41611
43374.8604,43753.39527,44729.80047,45238.53574,45288.57468,45905.0734,46229.78896,47318.12561,47144.74979,47510.13358,47668.70342,48379.27276,48925.59862,50534.8374,51228.22807,51857.85302
52964.01029,54649.50588,55472.56834,55802.98547,56809.23728,55813.24829,55916.10235,56617.23687,56367.2553,56780.45172,57313.28826,57703.43371,58696.41915,58426.28469,58679.52772,56754.73851
57622.16445,57561.41294,57854.14893,57945.01969,57537.47743,57444.00151,56837.78207,56674.0591,55910.67694,56314.89261,56724.43592,55710.04441,55466.65105,54878.90052,54050.57154,54593.79336
54322.18245,54322.18245,54490.12923,54191.95048,54010.72813,54203.16371,53433.02346,53590.94567,53839.9704,53394.17073,53447.98574,52846.61294,53016.02343,52713.65048,52647.93292,52841.83318
52608.66475,52644.08813,53403.21976,53795.39435,53645.33279,54684.33619,55042.66672,56207.40001,56115.04494,57219.05947,57505.32889,58118.91408,58091.98443,59715.17889,60336.11246,61478.46232
61123.50486,61123.50486,61737.81144,63062.11321,63340.51929,64646.94047,64173.68757,64835.73558,65466.23534,64939.46644,64713.81113,65022.04288,63769.77459,63258.79205,62491.94091,61284.51936
60480.84281,61168.31183,61687.319,62306.66769,62996.84943,64884.02232,64691.36614,65137.35349,65360.65199,65918.74414,65283.5533,65505.21391,65679.62402,67065.8642,66545.47739,67109.9888
67422.81812,67791.50136,68394.18118,68052.21027,68052.21027,66218.97104,65260.53775,65392.20159,64848.48935,66057.5901,65943.53192,65800.73436,66581.01634,66276.70042,66089.82044,66313.40504
65724.65261,65004.51744,65321.51728,65275.00055,64586.72378,64609.19482,63847.61026,63327.41935,62868.09979,62347.91609,61768.52827,61369.39102,60181.07928,59483.29278,59588.3737,58573.80411
58717.18839,60098.48116,59786.91996,59331.00083,59930.6371,59632.47473,59334.31236,59104.24038,59267.29015,58899.86095,58816.12464,58974.36989,58188.08945,57946.01607,58241.62819,57678.05746
57784.1033,57997.61026,58071.39472,58802.41076,58605.32229,59294.24575,58997.77452,61089.87862,61299.56593,61869.8845,62698.37229,62864.09391,63685.82662,64612.65717,66371.11834,67508.19672
66217.49388,67540.34284,68380.77438,68714.62084,69702.34626,70063.14422,70276.95578,71382.48764,71197.40615,71475.07965,71242.93976,71044.57697,69976.80357,68675.00895,66988.49595,66668.7996
66607.87075,67530.71908,68797.94376,69720.6849,69509.73088,71330.3328,71383.58672,71388.60464,72339.80213,73020.36495,73189.19381,73780.46882,74629.66788,76072.89345,76767.66971,77054.57317
78075.62338,78715.34936,78271.99858,77905.58829,74627.93238,74825.34893,74531.62928,74051.25404,74179.11903,74493.53635,75945.17805,76065.80905,76677.22612,75837.43648,75158.65829,74185.55237
73899.79436,73309.44639,72614.17534,72924.44418,71909.26646,72495.57422,72133.09635,70410.70393,70403.69265,70175.56723,69647.81605,69249.99547,67939.34563,67435.34185,65623.48941,65389.67305
66432.67971,66663.22863,66756.79316,66965.20042,66852.64858,66283.52398,66242.73196,66242.73196,65199.34844,65854.61828,65601.42572,64593.87407,64558.9385,64193.33654,64228.76668,64194.20745
63690.43803,63392.07046,63440.36962,64244.59709,64489.8269,65358.96906,65242.41094,66599.45893,67705.3512,68296.00691,68336.42914,69344.98013,69502.92953,70019.67887,71411.11095,73011.39159
72180.84049,72440.72029,72927.89721,75455.19557,75293.56468,76918.63694,77064.66878,76909.83882,77990.2506,77475.61256,77603.77109,77411.94383,76473.40402,74585.55374,73845.13821,71466.61934
70894.17969,70927.80094,72320.31682,72513.67414,73716.06473,74057.98755,74518.32235,74757.81309,73941.34331,73742.62207,73703.90158,73755.83853,74488.40662,74400.57552,75107.0206,76114.69612
76079.69243,77175.42275,77637.75547,76752.4545,76252.41925,74272.41425,73349.24676,73547.54092,73576.06036,73086.71604,73453.3034,74224.8776,74728.43026,73498.82265,73292.00196,72995.23522
71865.08883,71529.89796,72008.82749,70983.82194,70180.44448,70599.26049,69437.50829,68874.71865,68630.43645,68278.52537,67385.72792,67208.22418,65946.90298,65865.99245,65448.23019,65534.14968
65176.68128,66902.13883,66801.39875,65989.0578,65953.91496,65128.69138,65209.34419,64842.01282,64384.1964,64678.3699,64329.39506,64362.42597,64232.82798,63242.16152,63531.89799,62728.26076
63549.68551,63093.70461,63305.74297,63548.54502,63654.66638,64655.73256,64512.93941,65664.60838,65566.37174,66132.04655,63813.46434,67424.6963,67414.08456,68182.77346,68452.4878,69000.46822
68500.00519,67893.49595,68491.99912,68896.71166,69624.31133,69945.41285,69563.4315,69466.83839,69427.92884,69758.87002,68914.01616,68090.2998,65601.78671,64957.37464,62021.38302,60568.07721
60486.30149,61662.51406,61928.48743,63404.55289,63974.25805,65473.5406,65693.98622,65908.09045,66047.85849,67088.05431,68084.88542,68311.68382,69372.66706,69802.95934,70507.68001,71911.29408
71749.81286,72976.90971,72791.62404,72910.46146,71357.11505,70240.15271,69898.12349,70356.57336,70335.0783,71082.71786,71695.47228,72021.0107,71970.87468,71976.4165,71500.54814,71428.23113
70044.4883,69287.80456,69765.70217,69667.09493,70204.71062,69253.75189,68926.60014,67906.19295,67282.4165,68311.19706,66656.43439,66350.29098,65202.79992,64832.36128,63796.60451,62924.38802
64117.91705,64179.19528,65103.48001,64172.01083,63594.54363,64201.73863,63384.34706,62498.36606,62504.99378,62628.0954,61468.30333,61892.01147,61916.57013,61145.87443,61018.807,61238.902
61206.71031,61200.94846,60804.16879,60933.27551,61540.72624,62398.83262,62695.90553,63079.27931,63988.87547,63498.63249,64273.68407,63324.09193,64481.49465,64329.42488,65045.99938,64286.44774
61738.7508,60953.50996,61403.49931,61331.99713,61050.24285,61203.31891,60999.06118,60796.20871,58701.49735,52711.40755,61179.65536,60137.77431,58936.0734,57084.31451,55426.40482,54682.19493
54690.75429,55789.3145,56512.31884,56357.21744,57721.83845,58117.81097,58631.3039,58280.96432,58970.49321,59097.83706,59097.83706,59453.57154,59961.12842,60364.75867,61701.42717,62542.58145
63279.98637,63897.90306,64418.13117,65055.02157,66395.98095,64970.49634,65245.70949,65709.74992,66377.21804,66337.85012,67443.51693,67332.40127,68379.35754,68805.46891,68780.09316,68162.31201
68939.07944,68650.25011,69171.44715,68777.86195,68560.3717,69194.81747,67990.5046,67215.13228,66124.24612,66161.87644,65745.90414,65269.75732,64303.48195,63370.53923,62493.25627,61781.08164
61912.14668,62702.34146,63220.03323,63194.86421,62713.83254,61833.60759,62010.82748,61336.30884,61659.77397,61386.94633,61080.0116,60176.16877,60516.58113,60389.15778,59852.49735,60114.72952
60006.62436,59787.45989,60208.17062,60392.81999,61173.22012,62129.8827,62682.84309,63810.99652,64278.47844,64817.66408,64491.91683,64583.98684,64095.02219,64470.1125,64815.51214,65762.80589
64430.77231,63722.52341,63670.18849,64031.6931,63405.24401,64108.82057,63452.44348,63756.93466,62922.7636,63921.74156,63703.70163,62656.14387,61512.28234,61246.4015,60363.69825,58850.67769
57603.64595,58763.7977,59645.75634,60300.90827,60260.57745,62183.87078,61830.61559,62501.66407,62527.38132,62422.47458,63598.52987,64547.77974,65451.10574,66350.12041,67316.22843,67280.22573
67965.4295,69366.87648,70481.92096,70956.92028,70204.20082,69911.09293,70061.91023,71319.58781,70648.65371,71558.53318,72413.33437,72950.28678,73431.72687,73566.62657,73010.4006,72333.37356
72375.67342,72757.61877,72094.04901,72608.74527,72433.68434,72118.21292,71430.62463,70522.36905,70514.82371,69822.7653,69479.11049,68932.94533,68392.19885,67582.10222,66605.86168,66158.73619
66077.96682,67846.34388,68040.3291,67461.65991,66977.86288,66587.65402,66060.35899,66184.7483,65254.5791,65290.6924,64655.69867,65051.28511,64188.00163,64922.41975,64772.21587,64519.81373
63840.32178,64067.51044,64585.21191,65300.34895,65858.97386,66205.4954,66863.82369,67699.24406,68069.53803,68155.42361,66944.41631,67090.94453,66803.61399,65772.57194,65969.0686,65560.8121
63510.69101,63191.15763,63547.57585,62832.24477,63363.79903,63461.1195,63322.37066,61969.3647,61578.29797,61928.87369,61119.2069,60462.95488,58738.85894,57832.73106,56157.94219,55514.7997
54875.93211,55812.17573,56932.09371,57704.23981,58038.41096,59406.29253,59788.74047,60576.10416,61005.16028,61573.40729,61690.46593,62158.38038,62606.17029,65535.67475,65672.28341,67146.15766
69649.99926,70309.43609,71459.50693,72244.54944,70026.08568,71084.99733,71607.22114,71550.37341,72488.40631,73003.89107,73260.17528,73626.47616,73626.47616,74632.20681,73856.2849,73512.79009
73510.46608,73052.90244,73356.21053,72454.73184,72704.26751,71950.27508,70585.83566,69082.74488,69107.41046,69596.18135,67991.67152,67916.46347,66767.12015,65870.11182,65905.31433,65154.73937
66836.55531,67364.50762,66999.30692,66569.51122,65645.79321,65308.30693,65217.16852,64892.97414,65074.90053,64709.04363,65573.26362,64659.266,64068.57646,64224.58063,64545.70353,64312.10457
64366.40774,64008.89603,64267.17618,64058.72981,64789.96789,66338.62086,66199.60494,67325.44465,67927.27569,68827.41321,68580.24234,69114.5538,69208.44599,68862.09951,69435.67996,70076.15082
69556.59539,68175.19717,68468.75535,68139.46682,69296.53488,69726.20749,68734.31167,69599.28267,69141.75184,68999.12934,68781.09421,68403.8171,67395.5765,66642.83654,66309.62236,66309.62236
64129.41951,64338.11073,65388.55566,67372.58943,67691.26278,69285.62874,68867.56353,70007.52934,70257.33778,70545.85155,71175.60825,72425.45669,72458.04123,72958.73447,73323.52814,73323.52814
75476.26894,75489.77759,76690.28419,76279.50389,75059.17583,73825.78788,74023.43029,73936.75044,74039.86085,74437.57928,73996.56613,74403.44933,75338.84737,74783.25295,75534.84343,74783.25295
74188.97014,74228.787,73871.2937,73840.63541,73395.32553,73434.8464,73686.43404,72355.62906,71162.57461,71050.3015,71509.72384,70001.21109,69027.23485,67834.08803,67773.71113,67099.34585
67099.34585,67942.58635,67816.53563,67352.41917,67188.55297,67358.67897,66891.50875,66338.97047,65844.09284,65645.44967,65321.21881,65664.39137,65780.17437,65056.109,64733.30754,65058.60054
65058.60054,64818.91518,65106.52863,65033.27419,66412.37447,66648.54461,67122.59687,68041.83041,68634.68857,69797.53598,70430.41454,69918.10098,70362.95436,71617.39573,71816.19194,72315.24853
70580.73849,70040.57391,70632.81132,70655.98949,71478.77048,72210.6264,71598.05306,71140.01224,70598.45772,69651.75153,69194.53536,67858.64281,65976.76671,64582.85301,61703.10171,60157.0893
59468.54643,59597.81032,59764.11911,60965.87918,62347.19523,62571.25101,63656.38385,63712.29884,63926.67483,64707.9892,65556.29724,66236.60332,67456.7382,68673.30507,69507.34924,70615.12331
72139.09445,73282.04397,72959.79617,74105.76934,72387.65281,72332.49703,71881.65136,72512.12711,72852.26013,73590.31054,73946.6619,74436.59251,74599.9362,75024.49342,74240.38728,74405.17308
73428.1693,72943.07921,73962.93876,74035.95071,74123.16713,73332.42691,73155.3345,72363.95607,71456.57225,71437.50337,70833.91475,69608.57862,68642.7929,67592.05929,67173.66408,66763.87622
67002.7724,67579.73472,67159.54981,67159.54981,67018.62614,65844.02065,66274.16894,65574.21269,65402.43636,65052.65324,64901.60548,64965.51627,64605.85481,64340.36655,64742.70519,64717.87952
63888.33941,64707.81705,64811.03946,65031.92903,64917.78425,66256.9499,67505.38357,68258.65044,68895.75248,69209.74127,69464.13901,68450.25079,69341.4603,69411.65404,70109.27924,69434.03032
68320.22066,69188.51504,69314.48473,68503.62224,68605.39059,68616.31834,67609.73272,67608.38515,66979.30619,67489.28938,66187.78171,64855.54758,63113.61106,62451.4326,59250.49865,59178.84271
59182.74275,59295.49534,60235.72796,60262.56959,61942.10641,62617.69811,63666.46868,64293.47547,65021.47651,65362.38484,65844.06835,67308.63456,68744.167,70084.87637,69996.95642,71611.31029
72860.45613,73453.83235,74451.71907,74185.12206,72829.70762,72523.86461,72609.85504,72246.80576,72443.50474,73528.03936,73457.70128,74354.54805,73877.80917,74275.47945,74931.35247,74677.43583
73814.47533,73203.2346,72892.25168,73635.06009,72958.52486,72888.84014,72665.11953,71637.45282,71243.75473,71213.54914,71143.49699,70546.16013,69008.20086,68832.15162,66906.04824,66285.34724
65411.61508,66779.96672,66044.93229,66236.11953,65986.13013,65898.67714,65389.19804,64524.66759,64489.1718,64445.21661,64613.92704,63875.79546,63521.48944,63666.29126,63688.90692,63115.96658
63393.31294,63250.15237,63107.96318,64140.51306,63871.03007,64880.70104,66106.02915,66269.3314,65939.63323,66405.93326,65973.13646,64729.99062,63790.84125,63671.20711,63914.24396,64764.4813
63327.98921,62317.02018,62296.42534,62247.66082,61674.50461,61878.39754,62080.98692,61907.62415,60949.92918,62034.73061,60982.56506,61050.30623,59415.67909,58847.55613,56760.80271,55978.79102
55469.13895,56419.11037,57735.70297,59087.69356,59245.33128,60998.11268,62048.43635,62184.67693,63067.69696,63830.48379,65144.0677,65952.8208,65994.84274,66833.70376,68011.49158,68963.2891
70218.78932,71464.51756,71816.68153,72494.47425,72422.15876,71185.42249,71615.16607,72080.94751,72575.5466,73367.2473,72872.50179,73984.35613,74020.5012,74417.69429,74400.74446,74293.65451
74033.41613,73032.97942,74086.94641,73153.54248,73258.60765,73082.39917,72431.1902,71805.46006,71882.11447,70877.80274,70079.50329,70092.31242,68584.98594,68698.51633,67521.13798,67378.35209
66627.41188,67786.50448,68342.14266,67195.76767,67442.99835,66043.07674,66166.63559,65614.59417,65175.99881,65263.19706,64327.51028,64887.4209,64384.01019,64262.75924,64299.65859,63766.06607
63963.17322,64000.88661,63968.26101,63883.40165,64759.44124,64999.06535,65164.87877,65828.26866,65330.0253,65593.11225,64736.90568,63803.35633,64104.02187,63740.24581,63516.88023,62141.05024
59530.95718,59053.17375,58985.46432,58484.05083,58449.18228,58826.0638,58459.80422,58730.05056,58531.26052,59312.06348,59367.40006,58535.08743,57247.79264,56652.12321,54218.2241,53665.84375
53957.31829,54457.29818,55199.54742,55458.80187,56231.75965,56870.41874,57302.02166,57472.31503,58065.02512,58333.04604,59422.83661,59405.59044,60251.50186,61099.96983,62602.70133,63051.60458
64216.00161,65818.68544,66197.43136,66858.70809,66276.47892,67123.40796,67365.5333,67092.48379,67904.44328,67945.22197,68180.00967,68621.17844,69715.49037,70236.13484,70196.61221,69032.69865
68610.3339,68895.16543,68962.41353,68309.92576,68271.1718,67756.20055,67369.66965,66202.72349,65380.89193,65982.33558,64530.84118,64145.55562,63546.85188,62658.14018,62012.66869,61628.63803
61781.67321,63009.97504,62684.51073,62033.78054,61685.52227,61769.01701,61298.94929,60903.89946,59773.91395,60141.07635,60003.10234,59199.20835,59364.28892,58589.62309,58884.04331,59178.46353
58897.76003,58879.71858,59077.13307,59270.4087,60185.94019,61324.4583,61579.82296,61747.96616,62038.54103,62761.71074,61947.853,62259.14874,62878.6185,63163.62724,64125.53881,63652.47566
63487.13476,63487.13476,64597.32833,64936.87846,65797.37216,66049.35938,66315.80209,66473.18016,65714.99754,66015.51835,66088.49844,65251.40932,64559.31239,63786.05632,62629.7475,60851.96176
60666.82341,61031.72657,61404.29415,63329.82098,63895.9233,64804.52036,65119.82928,66620.9783,67080.65752,68110.92744,68549.82359,69272.76622,70264.66508,71188.25701,71787.13197,72729.59187
73460.54255,73460.54255,76192.22788,77162.83006,76276.65921,75096.96405,75372.9138,75387.68303,76260.99539,76169.37855,76734.47667,77143.98924,77931.23371,77202.08188,77647.94135,76864.25008
76774.29123,76015.78305,75397.3919,74897.551,74569.68924,75329.42814,73931.93337,72943.89262,73261.43562,72442.17635,72770.22201,71876.21094,70927.57098,69701.09143,69500.96555,68733.35162
67969.19484,68482.61093,68482.61093,68230.75692,67502.16165,67735.15596,67209.53174,66215.47253,66738.81144,66442.63325,66438.70645,65795.25894,65411.19498,65995.92,66108.85582,65244.26981
65345.15163,65477.41259,65664.41636,65534.83587,66338.90642,67154.38049,68427.30469,68634.95685,68513.55355,67883.05185,68137.12584,67154.63752,67622.31863,67627.95601,68378.76009,68774.79988
68087.21615,67906.14081,67977.73486,69108.17868,69590.56027,69584.8729,69788.35125,69993.25366,70358.80021,69955.53029,70282.10428,69529.96788,67663.32057,67558.48434,66579.43325,65518.31398
65180.03981,66150.53466,66265.63092,68201.64123,68889.70212,71019.7737,70859.1916,72337.90545,72529.66747,72699.57035,73578.51435,74869.82704,74526.11651,76452.55482,76342.47898,76894.49638
77726.96547,78420.41582,79063.89329,78168.04247,77077.93415,75660.8227,75950.32514,75454.18162,75656.95882,76078.08774,75976.9615,76858.85726,77597.32511,76878.63336,76959.77481,77396.96448
76520.08995,75992.01813,75436.79919,75734.96837,75356.29353,75356.29353,75353.70535,74088.59297,74399.81581,74338.10528,72711.95771,72439.1433,71842.26876,70978.38373,70435.27165,69559.45573
70454.14297,71300.28296,71042.48661,70433.29135,70149.55148,70178.99238,69700.34058,68765.07389,68708.19007,68602.97998,68893.6155,68795.36559,68309.39021,69181.20694,68177.43762,68234.89118
68005.1643,67759.31385,68240.60701,67983.43257,68840.46172,69580.52985,70399.10842,69706.79172,69966.04186,69801.06613,70357.96385,70143.51476,70264.80511,70121.74339,71217.98178,72241.50753
69856.77889,71358.799,72514.33306,74027.20751,75135.28377,75581.78512,76015.61177,75635.53371,76015.61177,76107.72903,76856.29809,75652.27132,74706.3998,74305.85152,72146.57466,71259.52548
71879.27303,72106.49669,72965.98308,74295.70767,74209.20017,75781.79305,75694.62038,76090.94849,75418.92471,76031.09271,75995.93721,75865.84806,76741.65993,77056.59722,76997.70223,77503.12741
77977.86432,78815.72931,78555.45866,77430.39722,76025.25634,75590.90048,75188.48861,75597.6863,75142.93797,75672.79662,75672.79662,75473.21594,77047.45427,76419.36431,76182.11684,76466.16312
75156.76478,76042.23067,75892.80575,75476.77008,75610.05708,74900.53629,73935.37328,73407.22929,73026.83146,73309.82271,72995.05436,72207.22249,70119.40387,70471.76268,69356.78396,70100.64137
69426.31671,69333.91589,69893.52485,69895.44547,69309.41033,69088.17843,68877.22925,68597.15725,67468.92464,67600.60617,67364.48918,67633.33915,66527.05917,66786.60212,66401.7382,65938.34752
66123.94712,65194.04409,65227.93944,65401.20526,65667.56162,66683.81501,66263.97218,67836.41837,68267.15205,68119.65868,67866.25164,68016.78165,68311.62059,69337.27137,69918.33421,71914.19777
71443.73966,70203.75519,70490.90694,72327.07169,72321.59529,72735.45374,72716.36095,73910.48049,74281.11776,73801.31945,74202.46108,74213.94783,73600.44863,72513.74054,70927.58044,68413.00239
68287.73609,70009.64059,70740.7359,71413.5979,71629.80823,73414.94083,73222.12143,73893.09738,73631.09295,73370.62159,73711.77291,73788.91136,74116.55718,74639.89102,75210.52814,76282.48446
75899.53793,76534.11886,76873.89047,77591.27579,76087.16266,73773.84705,74245.07308,73846.07249,73705.22464,74867.39083,74590.32344,75059.12771,75264.34097,76189.11708,75351.17601,75978.65801
75222.65147,75600.65474,74664.15728,74475.15826,75280.60411,74555.94705,74474.1243,72945.12404,73314.24937,72633.23344,72391.1555,71603.65502,71243.48502,69900.58509,69450.88095,69569.57888
