1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Cluster
11153.35492,11965.36971,12406.07441,12760.15567,11958.9719,11573.84593,12185.88745,12412.16728,11875.56637,12079.26158,12210.34949,12216.84306,12221.75169,11976.78138,10833.35124,11291.3273,1
11151.21641,11900.89649,11605.9911,11106.91397,11677.64461,11578.47948,11179.6901,11384.25378,11384.25378,11473.78816,10896.17356,10853.94473,11378.78042,11516.46416,12287.76862,12189.77913,1
12764.351,12653.793,12697.77777,12857.53023,12809.78419,12974.29712,12257.33198,12284.43834,12354.82124,11933.55204,12354.48293,12265.92129,12554.62186,13049.96302,12593.72683,12509.73994,1
12510.51533,12587.46865,12778.80254,12700.95861,12449.33613,12409.78059,12385.66642,12335.30856,12355.96092,12355.96092,12242.13056,11218.20551,11872.78002,11933.4061,11984.28012,11573.77675,1
11354.87599,11388.15734,11359.69124,11815.69619,11736.9306,11313.20114,11515.56111,11415.96401,11378.87302,11528.12105,11462.85298,11362.94707,11315.47596,11284.75554,11787.76692,11765.31383,1
11794.5512,11306.59727,11407.10609,11425.10391,11441.68191,11451.39866,11696.27531,12055.52333,12042.52357,12249.59126,12216.85711,12185.56193,12160.11592,12115.7641,12129.64344,12127.58178,1
12053.58856,12007.59557,11690.73718,11012.82028,11394.28833,11206.67659,10855.10896,10680.88894,10296.28804,10210.55452,10432.49343,10137.02,10379.32307,10444.28474,10592.80883,10559.56785,2
10620.86801,10683.3169,10792.5621,10974.8255,11107.95119,10969.48287,10973.20145,10908.73476,10814.50129,10871.98755,10943.00992,10897.53675,11121.57993,11191.01522,11189.012,11165.20185,2
10996.01155,10675.92269,10475.70223,10403.73131,10179.5348,9896.360274,9576.516678,9144.880173,8810.774776,8462.699246,8314.702383,8314.702383,7713.011055,7654.293821,7454.449384,7157.088361,2
6685.892744,6524.730548,6488.601402,6814.276845,6654.283387,6905.664371,7034.962077,7108.013494,7385.015312,7744.979625,7663.649181,7663.649181,6959.020511,6768.556197,6669.67166,6452.740126,4
6602.406518,6626.761811,7121.485544,7746.81596,8101.380188,8302.677825,8876.88066,9051.636271,9149.99302,9171.67162,9426.709026,9420.428356,8842.338764,8899.711363,8808.145529,8732.173572,4
8437.915555,8766.713619,9112.956181,9235.201738,9237.957399,9740.924347,10099.2152,10514.65891,10743.27297,10892.64827,10679.76881,10450.90951,10131.74588,10008.98532,10139.70082,9973.737849,2
9638.670181,9370.521623,9235.274412,8951.425832,9078.16584,9091.310768,9085.093634,9172.30789,9464.278811,9435.692855,9221.045385,9183.047067,8997.323927,8779.792145,8461.536762,8801.07519,2
8904.102719,8882.072359,9106.373225,9110.198823,9506.982626,9597.524875,9720.380726,9654.526673,9192.469593,8861.751858,8924.044419,8339.430825,8337.167828,8000.386139,7341.90784,7170.500477,2
7395.666426,7755.806859,7882.981886,7480.460864,6986.868525,6670.306726,6672.498278,6516.667061,6437.846757,6438.105172,6148.76293,5955.197358,5560.498087,5284.941415,4904.893582,4624.818305,4
4361.425356,4271.843308,4336.332893,4513.838801,4479.203427,4380.962095,4047.908644,3805.627202,3669.065794,3768.488223,4014.166399,4213.214598,4372.812627,4425.377893,4329.760982,4440.278859,5
4618.832856,4946.692923,5131.697516,4964.858982,4791.2762,4785.597907,4682.187254,4777.815583,4867.881819,4968.025933,5028.949119,5163.026303,5099.872042,4755.275656,4207.276118,3808.876831,5
3808.876831,3227.832802,3141.397678,3141.397678,2930.33432,2736.043105,2593.024507,2519.871689,2293.464999,2309.164859,2156.612643,2096.138229,2036.34302,1990.272798,2101.050981,2188.468153,3
2328.749898,2557.374649,2557.374649,2557.374649,2520.012525,2492.13862,2468.851793,2117.595754,1892.88318,1673.223873,1814.787333,1830.816341,1818.998131,1876.913451,1911.995491,1837.049332,3
1655.030055,1579.637658,1550.583675,1644.568401,1791.06633,1975.717609,2104.450463,2197.093165,2075.469417,2078.298702,2090.321372,2095.037399,2080.053322,2232.34456,2371.637933,2490.262082,3
2602.644776,2836.669071,2955.147442,2755.61807,2395.560093,2070.713713,2074.403184,1950.447008,1835.692098,1801.998577,1683.463834,1630.757552,1748.420045,1695.236011,1642.720317,1584.667851,3
1540.168967,1533.132019,1487.39667,1473.249302,1428.431269,1428.431269,1428.431269,1462.519926,1470.481916,1427.434449,1450.728192,1523.04017,1566.01906,1638.183617,1684.015169,1772.088725,3
1846.931117,1897.208396,2013.599468,2064.282875,2182.964818,2307.256999,2476.242487,2614.872511,2694.658343,2878.884156,2925.319674,2853.114254,2786.947315,2708.107139,2723.136691,2700.488118,3
2649.900857,2697.357578,2831.226803,3052.691057,3232.500649,3339.255609,3325.037831,3336.880073,3381.912185,3529.817678,3610.931943,3792.705059,3910.850561,3971.938035,3999.581467,3861.020942,3
3657.684554,3651.691839,3828.894342,4167.352532,4551.837013,5022.304257,5475.764711,5741.179078,5993.673371,6500.906902,6737.210426,7051.594364,7298.954377,7911.794212,8230.089285,8382.293848,5
8158.494883,7931.583744,7752.474495,7790.713004,7868.1658,8118.945795,8337.276362,8610.462911,8814.694469,8888.062435,9181.218649,9379.209878,9518.23726,9648.850652,9812.143191,9649.280593,4
9800.61128,9624.442947,9161.599202,8981.356858,8811.053138,8805.251861,8489.427007,8201.46117,7866.846252,7719.161966,7411.315683,6963.360286,6548.420346,6057.564069,5487.354899,4951.445442,4
4305.119285,3619.793638,3077.694207,2641.405004,2233.724502,1932.157072,1663.113862,1466.907046,1290.073372,1153.639836,1123.748255,1138.298502,1120.847727,1099.402984,1101.11092,1090.296739,3
1086.841208,1070.531509,1064.690803,1052.973217,1052.177572,1069.432975,1084.254899,1127.697,1165.890366,1213.941835,1239.106422,1268.667811,1332.079112,1392.322422,1424.942361,1550.259139,3
1709.174456,1833.823339,1946.334947,2088.395548,2323.756231,2554.130696,2752.380422,2892.301723,3052.025414,3210.890852,3370.265824,3431.921295,3517.272655,3609.52816,3609.508976,3728.136342,3
3829.904722,3819.424073,3751.570609,3730.506215,3690.592334,3656.67025,3491.829636,3348.706999,3371.588769,3482.771864,3363.358051,3227.715446,3215.977032,3196.991528,3086.882861,2975.303673,3
2790.137631,2693.052494,2604.723576,2520.107489,2408.720326,2331.666735,2297.863768,2343.770429,2219.697486,2110.035611,2035.16332,1991.374962,1984.193867,1934.774559,1872.254059,1787.154039,3
1784.793181,1678.733722,1578.52497,1461.863187,1344.102889,1340.800173,1302.895114,1338.928951,1395.666303,1486.198461,1634.720546,1767.296266,1960.637909,2135.069946,2336.473306,2489.246889,3
2489.246889,2790.160055,2812.007147,2812.007147,2918.226033,3236.603554,3458.19174,3755.325056,4023.822635,4216.159089,4301.451389,4236.757579,4210.587581,4234.126786,4355.642995,4618.974326,3
4843.43725,5026.158239,5043.322468,4997.74711,5041.582117,5062.909212,5063.805732,5032.994002,4964.942821,4925.245348,4914.703141,5016.634342,5135.684833,5410.384821,5721.092551,5908.710218,5
6145.653634,6412.163378,6749.393565,6981.275217,7183.625873,7545.304281,7708.293253,7819.469975,7811.981607,7975.383896,8012.761893,8098.978046,8190.798286,8238.103984,8406.807249,8382.48515,4
8277.693438,8077.122461,8094.11001,8251.631669,8310.898564,8156.472724,7896.402726,7805.418336,7728.6632,6341.200088,6263.809863,6405.950945,6487.728475,6390.988794,6309.936349,5761.395774,4
5611.268598,5646.045043,5651.665782,5504.387056,5650.50981,6122.520076,6367.242949,6720.510559,6768.178243,6700.51169,6846.793061,7608.899101,7930.580893,8266.767823,8531.189911,8533.60961,5
8642.201356,8889.604301,9043.518243,9199.608884,9186.633448,9254.554003,9237.360735,9289.495654,9406.036123,9482.959737,9598.302572,9961.64067,10157.98708,10358.96317,10537.17939,10717.23599,2
10681.58047,10550.23723,10620.06841,10680.63265,10825.64549,10983.51214,11314.68614,11314.68614,11286.95883,11440.80788,11501.12131,11468.8053,11272.76568,11317.38807,11062.96168,10825.98812,2
10634.77355,10639.35936,10509.41598,10437.09462,10435.85343,10416.75388,10168.39475,10125.69943,10125.69943,10125.69943,9662.809306,9309.153301,9104.878759,8937.558947,8713.866878,8665.110514,2
8501.365758,8218.966742,8245.311461,8217.737915,8241.265577,8356.447618,8418.898053,8656.9267,8656.9267,8656.9267,9510.567777,9563.218421,9517.976561,9701.659132,9747.138881,9511.495083,2
9371.899257,9334.900334,8874.230522,8368.111811,7916.00353,8154.952752,8153.242474,7873.366584,7608.39769,7316.828673,7470.783011,7387.174687,7187.080321,6940.992994,6640.174002,6457.251437,4
6250.478416,6158.173811,6003.757509,5896.367513,5882.17419,5933.035372,5883.763806,6123.162657,6434.840069,6826.052499,7096.742029,7386.846337,7753.291286,8010.564276,8379.635412,8669.599925,5
8863.533912,8915.568247,8828.6863,8833.613094,9093.162951,9147.949713,9357.362479,9540.14035,9848.949327,10186.80473,10389.45738,10636.45769,10831.92824,10851.39599,10928.20779,10918.12588,2
10948.29038,10917.86305,10959.81365,11061.08731,11155.04656,11234.91608,11320.79445,11396.13413,11433.59122,11440.64007,11379.5385,11305.38484,11322.71767,11199.64045,10927.05847,10664.76369,2
10432.39073,10310.89492,10088.70257,9896.247394,9494.047586,9222.379172,9066.0013,8885.04869,8637.007945,8361.79436,8029.364303,7969.023604,8065.184223,8184.320233,8197.864073,8145.358143,2
7911.851638,7630.356304,7381.367775,7184.279478,7048.194267,6910.461385,6925.837706,6683.079164,6412.478319,6231.652801,6322.427349,6197.079841,6058.075228,5749.589169,5360.708356,4950.195931,4
4890.635753,5020.530272,5092.258703,5451.218332,5668.641233,5528.326289,5537.429969,5690.14303,5770.656718,5693.918757,5825.684204,6064.294006,6314.379341,6591.246024,6852.083403,7234.972204,5
7234.972204,8106.700167,8860.430771,9456.63082,10254.31102,10458.49699,10476.34321,10755.37974,10915.00378,10860.89504,10733.01432,9998.905816,10166.71139,10475.77909,10819.94781,10722.95778,2
10827.13675,10751.12075,11466.41729,11941.93251,10942.53538,10762.65926,11165.93414,10684.12645,10355.4308,10462.89836,10157.39201,10473.44088,9893.041275,9328.11432,9026.156908,8797.207198,2
8664.524258,8399.692265,8081.038926,7940.513163,7759.986156,8096.984585,8297.517974,8244.883021,8259.882669,8344.227454,8168.027011,8064.907553,8158.514279,8201.128927,8401.773487,8249.808584,4
8261.88826,8271.102669,8039.835504,8100.393696,7841.496513,7641.303072,7358.720024,7188.509305,6974.737019,6806.995857,6755.259631,6724.506179,6691.163276,6604.061674,6609.177486,6382.986974,4
6396.694927,6187.386489,6130.019477,5752.796573,5432.36725,5280.966166,5294.362961,5233.871499,5132.691773,5079.274256,4955.326316,4850.995648,4810.409772,4895.376226,4890.963457,4860.184051,5
4903.758498,4925.930466,4789.739571,4826.95763,4687.270289,4638.004099,4707.520459,4840.23259,4814.955112,4853.817165,5084.553062,5196.171661,5139.188918,5055.361028,5033.497649,5064.737712,5
5144.96471,5317.087797,5338.726754,5349.537836,5363.158573,5341.974362,5387.653033,5295.851364,5244.572855,5102.371486,4749.949428,4534.527679,4408.168958,4475.588936,4546.243632,4514.105471,5
4646.889602,4602.184369,4484.854773,4351.55063,4240.93711,4115.418774,4072.187165,4228.606548,4423.35481,4553.831196,4895.299369,5241.373456,5474.745744,5821.861196,6135.944511,6434.905472,5
6562.391707,6642.84309,6804.372811,6872.721732,7057.108344,7276.586084,7467.369992,7745.645855,7914.161313,8144.128227,8314.476262,8493.225552,8766.184713,8954.480365,8965.758549,8900.708098,4
8719.179725,8354.736514,7946.552492,7532.828179,7174.237042,7036.737654,6951.903396,6900.975873,7071.099396,7305.461779,7533.442373,7644.840564,7832.982908,7971.925578,8249.225387,8490.465337,4
8815.391844,9324.660594,9480.343982,9600.300895,9452.389407,9123.320881,9039.965855,8855.797983,9237.837341,9396.941572,9487.380105,9592.405325,9607.157583,9744.953546,9771.301659,9817.330606,2
10009.41795,10226.01489,10192.46354,10103.4629,10035.62808,10067.80019,9468.83151,9085.259159,8547.848396,8586.464577,8678.466938,8693.623201,8519.129202,8823.115182,7899.59191,7897.186754,2
7881.569728,7867.773665,7697.685515,7373.488348,7456.406634,7609.312845,8221.55523,8788.24092,9509.307912,9472.093262,9472.093262,10410.83777,9978.173631,9690.886702,9445.453328,9460.088436,4
9479.58398,9473.530706,9531.446634,9609.352614,9700.660716,9573.669165,9306.541269,9203.340938,9371.821871,9348.650383,9386.360345,9430.04006,9548.772194,9684.232355,9756.371386,9759.908782,2
9668.79945,9751.982005,9643.497341,9417.993015,9344.163848,9340.478503,9201.964253,9083.794859,8860.759206,8728.556229,8493.089689,8248.333669,8325.795979,8312.798489,7990.192446,7632.710583,2
7412.015846,7343.538477,7275.507552,7031.98083,6819.538911,6582.324058,6295.048681,5837.923692,5295.732411,4800.799353,4375.136845,4022.516933,3604.804432,3201.617934,3201.617934,2926.956274,5
2673.618072,2576.362955,2370.603287,2223.27457,2216.920017,2206.062359,2174.51417,2011.265735,1848.876614,1610.832605,1364.345696,1257.60644,1232.392978,1241.760031,1253.026492,1341.694512,3
1255.021549,1111.597237,1067.389573,1091.067178,1100.736903,1332.215052,1546.174723,1569.017451,1612.501064,1658.550426,1644.180589,1585.195021,1697.650088,1683.223336,1896.707682,1983.503359,3
1976.2547,2121.915464,2298.844006,2337.168182,2310.214413,2565.823516,2538.404665,2454.997994,2554.297016,2388.800093,2652.046319,2522.061381,2748.92334,2630.617261,2625.850328,2625.850328,3
2820.412017,2859.708623,2945.763687,2962.6774,3069.676661,3455.533306,3752.387277,3803.502141,3728.382924,3650.884933,3392.870834,3313.600402,3265.997591,3217.480963,3165.940589,3391.875399,3
3455.259894,3455.259894,3790.088207,3780.589294,3946.549901,4097.28182,4152.860089,4185.366639,4424.191284,4668.44193,5058.879812,5484.477159,5959.567164,6338.599776,6215.47723,6250.974581,5
6492.191779,6466.037498,6485.000972,6469.029606,6152.717399,5869.843746,5744.38081,5351.283049,5006.323687,4517.754247,4161.117023,3832.430195,3432.09279,3197.080124,3138.184245,3125.617478,5
3140.381358,3012.174224,3012.174224,2710.682425,2954.581002,3310.219019,3640.684284,3773.500433,3849.797355,3979.836606,4082.654454,4245.604511,4292.883774,4204.547859,4435.142266,4305.215398,3
4087.188408,4114.949066,3929.857146,3929.857146,4033.357387,4058.06787,3839.997422,3606.350931,3420.845298,3206.895182,3239.706788,3229.465377,3128.519631,2928.544901,3009.567275,2984.870812,3
2971.452489,2866.254447,2782.868412,2775.41427,2765.331039,2695.62009,2578.679409,2725.064175,2628.449982,2680.714006,2848.2115,3091.369044,3109.529643,3111.569682,2998.201978,2997.281062,3
3248.347598,3215.433505,2972.669726,2716.829662,2589.726881,2846.155105,3143.487152,3798.646152,4937.818679,5627.178561,5852.385103,6384.254475,7270.192136,7613.706172,7767.227145,7704.128294,5
7450.592372,7221.354854,6885.245897,6094.802858,5040.563608,5470.884618,5470.884618,6872.042237,4452.373385,2701.14509,2525.6867,3282.283741,3626.640316,3413.579742,2820.065568,2396.739785,5
2470.767123,2019.394843,2126.954308,2119.429065,2435.486131,3061.175609,3525.627297,4130.406739,4627.066232,4666.133351,4660.476316,4625.700524,4250.34057,4420.229165,4277.762456,4446.858154,3
4724.165979,4593.242114,4564.582835,4573.035825,4692.03849,4252.792309,4228.158132,3636.519243,3596.593356,3854.954682,3621.358047,3508.522407,3612.632205,3553.613556,3261.482111,3148.974918,3
2617.211997,2406.227962,2429.241267,2409.380642,2362.026231,2374.807656,2373.23831,2351.665602,2260.075833,2260.075833,2364.207335,2273.002416,2279.797683,2256.970926,2284.790291,2310.447473,3
2408.781107,2645.435164,2794.222451,2863.841817,2938.072107,2896.334456,2947.445438,2958.918627,2890.15441,2873.788991,2873.788991,2578.582644,2452.397832,2337.211648,2391.275198,2273.021821,3
2224.816422,2072.425247,1918.706568,1741.069795,1600.063251,1542.667498,1550.998588,1641.058198,1756.403439,1907.760364,2122.754397,2122.754397,2690.573656,2690.573656,2866.797403,3110.1621,3
3460.958032,3543.027998,3824.743839,4003.456977,4200.050493,4360.362501,4604.379809,4746.455253,4993.335596,5348.303195,5555.872024,5951.525591,6332.406863,6668.764206,6939.718205,6836.336942,5
6875.344206,6796.982231,6810.316924,7036.396825,7387.124127,7771.680042,8035.993422,8193.792614,8282.883992,8544.191791,8752.82944,9138.900545,9415.787654,9551.564136,9689.682413,9798.940248,4
10074.97559,10391.90603,10775.8176,10931.6579,11004.54148,11195.09458,11340.9013,11430.95222,11627.20316,11910.60215,12103.50986,12370.80687,12605.13492,12527.17701,11750.02802,11988.54175,1
11897.87045,10396.55924,9492.347716,9565.292109,9565.292109,8951.017668,9364.196524,9364.196524,8963.029337,8770.198659,9528.444733,9040.790837,9409.112292,9284.85102,9236.739505,8002.593427,2
7739.185787,7565.897342,7475.897088,7379.616378,7333.022065,7598.507022,8156.636557,8508.465133,8965.694891,9267.910971,8894.072961,8882.703338,9171.096703,9126.770215,9333.846716,9436.857176,4
9485.017876,9816.9939,10096.06371,10618.79286,10648.22475,10371.57586,10468.11766,10485.36819,10426.71975,10426.71975,10426.71975,10121.59921,10037.0598,9904.316328,9708.964892,9529.405968,2
9413.239908,9199.424342,9061.588515,8791.348037,8602.300167,8526.627615,8325.593753,8125.009578,7905.574296,7603.959527,7300.327689,7008.561952,6736.016696,6400.713915,6154.443313,6103.104054,4
6178.74976,6257.842527,6380.434281,6526.280349,6653.106902,6665.192076,6802.608442,7026.04444,7003.072086,6955.183034,6958.568358,7015.960326,7057.355063,7363.367248,7881.787253,8160.970798,4
8404.593826,8465.918457,8461.637595,8083.996499,7905.438789,7709.415381,7461.588994,7382.520991,7290.543873,6997.38554,6779.684634,4668.95223,5594.995591,5094.645832,4661.920211,4612.196223,4
4515.858669,4393.877012,4480.396855,4588.420996,4450.166373,4043.130095,3889.308692,3689.972639,3666.353974,3633.406602,3881.902216,4020.058201,4057.454587,4601.822923,4548.459425,4499.550144,5
4545.184135,4648.361423,4565.656688,4573.40576,4573.40576,4573.40576,4457.286541,4276.361495,4170.246878,4034.886956,4066.370333,4197.072328,4218.742925,4415.838757,4629.14629,4691.295557,5
4797.400406,4935.908548,5013.672081,5118.107785,5281.219305,5596.697419,6132.1046,6652.549784,7203.285728,7785.746248,8352.981453,8336.014853,8407.084026,8540.465867,8540.465867,8578.016165,5
8378.891479,7696.249292,7086.81236,6592.905623,6501.627428,6475.097668,6397.705863,6083.497921,5346.805272,4451.589436,3922.705181,3819.178154,3825.113191,3771.119344,3769.455906,3769.455906,5
3769.455906,3939.097525,4008.23802,4330.664579,4460.84151,4293.412148,4349.943836,4553.980915,4699.545209,4687.452944,4429.320171,4160.568368,3920.188132,3936.882973,4093.668439,4080.192509,5
4080.192509,4271.260574,4364.111904,4610.826249,4758.967747,4871.966267,4773.341168,4677.075445,4757.289313,5075.606124,5397.00594,5160.824037,4875.1718,4650.660386,4417.990714,4189.665568,5
3841.134611,3726.226907,3386.006936,3386.006936,3119.660621,2899.837823,2663.076424,2448.87482,2303.500833,2298.633375,2133.777541,1993.536689,2052.86269,2103.105449,1944.662894,1667.877866,3
2151.644848,2224.277712,2216.035589,2065.623107,2031.048849,2053.471316,2004.247794,1934.553077,1852.202349,1770.887492,1727.555559,1692.70676,1620.661012,1571.105038,1516.354551,1489.666199,3
1468.288177,1456.401358,1409.380455,1364.242315,1302.997313,1258.154411,1275.556485,1293.555312,1384.669419,1425.367589,1488.648574,1519.740659,1526.284706,1512.298672,1475.625467,1533.205085,3
1600.111739,1710.365736,1765.277345,1783.532399,1777.926529,1743.994693,1718.491335,1779.747879,1991.73516,2223.384144,2503.07254,2702.582307,2785.351218,2737.954394,2564.985428,2366.438242,3
2272.127462,2134.22656,2016.642572,2074.449039,2142.894704,2275.682932,2454.39146,2441.886154,2403.651369,2348.379375,2338.725445,2368.522894,2302.484022,2202.801286,2156.975362,2121.150647,3
1972.821709,1928.158839,1956.670227,1926.217396,1915.680861,1919.691281,1864.561932,1804.278349,1711.273759,1660.560769,1596.019151,1612.023494,1658.375155,1679.153296,1717.777044,1743.940312,3
1738.836036,1765.77804,1827.871379,1918.909872,2039.085409,2175.738131,2314.20409,2314.20409,2375.899257,2341.930386,2283.907739,2229.586152,2182.095692,2152.482105,2179.005969,2192.772817,3
2226.460636,2291.31466,2284.405841,2302.456569,2329.127682,2279.534407,2236.13544,2218.65968,2218.65968,2257.267954,2290.850926,2251.031805,2232.890912,2233.577767,2266.365882,2263.430409,3
2237.742674,2164.853309,2083.00949,2062.930712,1932.29385,1795.652934,1732.871606,1742.059752,1844.159035,1992.402499,2067.359104,2416.686634,2968.778449,3522.059902,3976.309648,4538.817047,3
5090.885754,5641.342491,6180.278343,6857.224835,7828.495205,8587.409021,8943.004811,9426.059948,9426.059948,10159.11041,10394.93058,10585.8401,10549.24127,10610.00102,10680.96563,10517.826,2
10278.74577,9890.298475,9534.421194,9291.258532,9167.446301,9372.032027,9906.904569,10144.13095,10031.39454,9911.563827,9995.837823,10169.03231,10426.28635,10644.65625,10720.12254,10784.88541,2
11030.98341,11311.4557,11531.09791,11806.56131,11981.34522,12134.581,12127.98635,12103.14909,12416.2416,12724.37964,12951.81885,12277.45662,12313.69949,12427.79963,12416.51544,12178.00267,1
11292.58739,11323.61792,11391.54366,10748.17928,9981.457338,9189.442061,9107.08474,9261.362008,9159.923244,9275.422401,9313.33199,9150.689471,9153.78121,9008.683211,8932.80091,8583.696552,2
7607.08424,7587.469254,7597.728925,7773.022186,8162.368858,8244.595669,8415.15933,8573.690976,8990.823586,9173.333151,9138.198794,9130.688912,9789.940993,9775.437628,9925.963193,9819.099354,4
9784.312537,10655.46842,10704.69437,10889.46395,11254.90576,11209.57963,11277.35086,11197.05089,11417.99795,11185.36657,11097.98558,10716.39917,10438.28658,10750.38996,10638.33015,10739.25095,2
10823.72885,10675.52801,10780.58083,10751.5842,10822.32728,10578.78097,10493.70576,10498.51983,10420.78349,10312.63761,10560.60875,10701.83245,11032.01892,10769.31389,10769.31389,10769.31389,2
10839.48152,10634.32308,10485.6523,10384.00531,9999.887405,9800.353417,9567.479769,9496.082847,9491.895372,9434.265973,9416.376925,9371.531008,9187.546767,9054.741334,9198.145566,9445.351915,2
9689.079198,10061.28421,10248.33301,10511.03883,10611.52619,10563.74453,11139.38039,11230.69646,11131.8974,11065.62276,10714.16639,10643.09943,10635.11421,10504.32366,10884.61818,10996.40631,2
10293.98364,8630.921563,8971.732765,8829.564515,8725.059736,8779.051693,8748.218696,8494.648389,8213.828038,7885.004269,7714.663271,7386.694105,7095.110981,6965.206727,6969.94678,6969.94678,4
6928.276981,6708.18321,6650.899722,6596.376607,6840.764116,6764.789957,6906.460305,7031.152757,7287.066988,7261.925997,7363.865262,7248.265658,7079.526876,7108.682573,7143.211504,7032.364099,4
6979.717897,6691.818648,6460.127417,6152.462597,6057.560997,5935.943189,5964.709767,5860.414306,5818.744918,5537.245764,5231.916107,5105.836143,5066.148604,5189.60603,5288.769308,5248.729376,5
5163.216372,5023.60192,4780.139803,4479.364357,4309.142855,4161.374122,3901.98828,3625.23891,3517.357815,3615.58852,3665.115213,3751.820143,3944.2434,4137.260016,4061.721489,4085.797814,5
4094.691912,4094.691912,4164.512626,4435.752089,5040.481681,5911.827436,6495.184584,6812.880877,7158.392062,7235.359534,7241.526232,7150.731681,7033.416188,6984.110881,6952.824107,6814.901122,5
6775.637857,7146.477975,7615.626101,8010.45108,8342.16321,8422.686019,8510.943724,8684.305478,9260.15331,9739.673004,10128.55551,10333.69388,10778.08252,11260.27799,11619.43672,11492.65939,2
11222.92043,11006.40494,10946.05796,10448.87628,9812.037813,9347.05206,9198.461591,9208.115597,9198.163199,9330.146817,9450.88968,9221.126831,9138.619382,9313.961858,9387.396009,9202.785585,2
9089.495013,9175.993852,9175.993852,8877.452407,8528.148439,8261.849992,7956.960741,7631.386573,7456.689431,7567.856351,7731.336914,7875.018638,8271.450801,8389.40981,8345.651297,8505.449307,4
8480.81021,8432.772497,8597.621197,8957.305483,8957.048953,8676.614191,8602.330844,8530.606221,8547.036101,8389.254553,8150.085973,8095.20237,8272.172111,8650.837669,8663.058506,8893.028483,4
8977.759991,8898.300102,9024.920831,8717.509954,8712.378835,8403.714332,8130.3257,8227.403881,8234.828101,8199.349849,8710.72844,9348.18091,9531.779139,9512.822007,9481.923583,9315.347993,2
9131.478232,8912.153697,8683.474607,8625.601854,8913.446614,9433.53475,9819.444829,9897.708868,10002.63838,10367.91874,10807.16052,11014.32222,11144.09945,11073.68929,10768.07368,10709.45262,2
10665.24979,10535.04518,10468.106,10468.106,10528.34295,10674.61018,10955.31568,10917.64278,11223.61496,11535.16502,11459.11528,11050.2602,10983.4808,10811.85738,11195.24393,11820.00622,2
11866.93932,11932.18583,11764.99507,11400.69044,11219.16948,11141.51883,10831.86239,10818.60645,10171.92297,9745.71939,9491.114561,9065.044543,8811.694243,8931.532343,9000.522731,8399.292304,2
8196.215555,7602.020028,6757.317964,6145.617595,5503.129102,5272.081437,5425.17912,5425.17912,5672.288313,5782.047185,5994.359154,6088.654564,5926.8353,5627.783296,5226.266808,5023.581091,5
