1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10927.10471,10805.0367,10932.63057,10979.2003,11141.62263,11664.36251,11336.02831,11302.97618,11970.38743,11642.00592,12179.38116,12334.89508,12187.72794,12366.84677,12636.28768,12752.22031
10930.28782,12324.3308,12033.89218,12504.95256,11839.38218,11573.84593,12064.02858,12163.92393,11875.56637,12079.26158,11844.03901,12583.34835,12099.53417,12216.31701,10941.68475,11178.41403
11262.72857,11781.88753,11605.9911,10995.84483,11794.42106,11694.26427,11403.2839,11611.93886,11156.5687,11473.78816,10678.25009,10528.32639,11720.14383,11746.79344,12656.40168,12555.4725
12891.99451,12906.86886,13078.7111,12471.80432,12425.49066,13104.04009,11889.61202,12038.74957,12354.82124,11575.54548,12725.11742,12633.89893,12177.9832,13441.46191,12341.85229,12134.44774
12760.72564,12335.71928,13034.37859,12954.97778,12449.33613,12037.48717,12633.37975,12582.01473,12726.63975,12232.40131,12242.13056,11442.56962,11991.50782,11814.07204,11744.59452,11920.99005
11581.97351,11502.03891,11359.69124,11579.38227,11384.82268,11539.46516,11285.24989,11758.44293,11720.23921,11182.27742,11692.11004,11249.3176,10976.01168,11284.75554,11669.88925,11530.00755
11558.66018,11080.46532,11749.31927,11539.35495,11556.09873,11107.8567,11579.31256,12296.6338,11922.09833,12004.59943,12339.02568,12063.70631,12038.51476,11994.60646,11887.05057,12006.30596
11812.51679,12127.67153,11690.73718,11343.20489,11280.34545,11094.60982,11180.76223,10680.88894,10296.28804,10210.55452,10745.46823,10339.7604,10379.32307,10548.72759,10804.66501,10242.78081
10727.07669,10683.3169,10468.78524,11194.32201,10996.87168,11188.87253,11082.93346,11126.90946,10922.6463,10871.98755,11161.87012,11224.46285,11232.79573,11191.01522,11300.90212,10941.89781
10996.01155,10782.68192,10161.43116,10507.76862,10281.33015,9896.360274,9289.221178,9327.777776,9075.098019,8208.818269,8397.849407,8480.996431,7790.141166,7424.665006,7454.449384,7085.517477
6886.469526,6589.977853,6553.487416,6814.276845,6853.911889,6974.721015,7246.010939,6965.853224,7385.015312,7512.630236,7433.739706,7587.012689,6750.249896,6768.556197,6669.67166,6388.212725
6800.478714,6560.494193,7335.13011,7824.28412,8101.380188,8053.59749,8788.111853,9323.185359,8966.99316,9079.954904,9520.976116,9703.041207,9107.608927,8899.711363,8631.982618,8819.495308
8184.778088,8766.713619,9112.956181,9512.25779,8960.818677,10033.15208,10200.20735,10830.09868,10743.27297,11001.57475,10893.36419,10659.9277,10435.69826,9808.805614,10443.89184,10173.21261
9735.056883,9464.226839,9327.627156,8682.883057,9078.16584,9364.050091,9085.093634,9080.584811,9274.993235,9718.763641,9036.624477,8999.386126,9087.297166,8691.994224,8715.382865,8889.085942
8726.020665,8970.893083,8924.245761,8927.994847,9411.9128,9885.450621,9525.973111,9847.617206,9192.469593,9038.986895,8656.323086,8589.61375,8087.052793,7840.378416,7121.650605,7313.910487
7395.666426,7678.24879,7882.981886,7704.87469,7126.605896,6670.306726,6872.673226,6321.167049,6244.711354,6631.248327,6148.76293,6014.749332,5504.893106,5443.489657,4953.942518,4624.818305
4274.196849,4399.998607,4379.696222,4423.562025,4613.57953,4380.962095,3926.471385,3881.739746,3669.065794,3806.173105,3974.024735,4128.950306,4416.540753,4381.124114,4329.760982,4573.487225
4572.644527,4847.759065,5234.331466,5113.804751,4935.014486,4785.597907,4541.721636,4777.815583,4721.845364,4968.025933,4878.080645,5214.656566,5099.872042,4802.828413,4081.057834,3923.143136
3923.143136,3292.389458,3047.155748,3047.155748,2871.727634,2681.322243,2515.233772,2545.070406,2293.464999,2309.164859,2178.178769,2075.176847,1995.61616,2010.175526,2164.08251,2122.814108
2328.749898,2557.374649,2531.800903,2557.374649,2545.21265,2467.217234,2493.540311,2075.243839,1949.669675,1723.420589,1869.230953,1830.816341,1764.428187,1876.913451,1892.875536,1892.160812
1704.680957,1532.248528,1550.583675,1661.014085,1737.33434,1955.960433,2083.405958,2153.151302,2075.469417,2099.081689,2048.514945,2095.037399,2017.651722,2210.021114,2347.921554,2490.262082
2524.565433,2893.402452,2925.595968,2700.505709,2419.515694,2050.006576,2136.63528,2008.960418,1817.335177,1765.958605,1666.629196,1630.757552,1695.967444,1678.283651,1609.865911,1568.821172
1586.374036,1487.138058,1487.39667,1517.446781,1471.284207,1385.578331,1471.284207,1477.145125,1426.367459,1455.983138,1479.742756,1553.500973,1550.358869,1638.183617,1734.535624,1754.367838
1791.523183,1954.124648,1993.463473,2022.997217,2182.964818,2238.039289,2550.529762,2693.318686,2613.818593,2965.250681,2896.066477,2910.176539,2814.816788,2762.269282,2723.136691,2727.492999
2649.900857,2643.410426,2916.163607,3052.691057,3167.850636,3406.040721,3325.037831,3270.142472,3415.731307,3565.115855,3683.150582,3830.63211,3989.067572,3852.779894,3919.589838,3783.800523
3547.954017,3578.658002,3714.027512,4250.699583,4688.392123,4972.081214,5640.037652,5626.355496,5873.799904,6500.906902,6535.094113,7122.110308,7517.923008,7832.67627,8065.487499,8466.116786
8403.249729,7772.952069,7907.523985,7946.527264,7710.802484,8118.945795,8087.158071,8696.56754,9079.135303,9065.823684,8997.594276,9379.209878,9327.872515,9648.850652,9812.143191,9745.773399
9506.592942,9335.709659,9344.831186,8711.916152,8899.163669,8981.356898,8319.638467,8447.505005,7788.177789,7796.353586,7633.655153,7172.261095,6548.420346,5996.988428,5597.101997,5050.474351
4391.221671,3692.189511,3108.471149,2614.990954,2166.712767,1990.121784,1713.007278,1437.568905,1302.974106,1130.567039,1134.985738,1115.532532,1087.222295,1132.385074,1112.122029,1101.199706
1119.446444,1049.120879,1043.396987,1042.443485,1020.612245,1048.044316,1051.727252,1116.42003,1142.572559,1238.220672,1201.933229,1255.981133,1345.399903,1392.322422,1453.441208,1519.253956
1709.174456,1815.485106,1887.944899,2088.395548,2277.281106,2605.21331,2697.332814,2805.532671,2990.984906,3146.673035,3302.860508,3466.240508,3482.099928,3717.814005,3717.794245,3616.292252
3753.306628,3704.841351,3864.117727,3767.811277,3764.404181,3729.803655,3491.829636,3281.732859,3337.872881,3587.25502,3430.625212,3195.438292,3183.817262,3228.961443,3148.620518,2886.044563
2873.84176,2773.844069,2578.67634,2469.705339,2384.633123,2261.716733,2274.88513,2273.457316,2197.500511,2173.336679,1974.10842,1931.633713,2043.719683,1973.47005,1853.531518,1769.282499
1731.249386,1678.733722,1546.954471,1476.481819,1370.984947,1327.392171,1315.924065,1352.318241,1367.752977,1486.198461,1634.720546,1767.296266,1941.03153,2071.017848,2289.74384,2414.569482
2563.924296,2734.356854,2727.646933,2840.127218,2947.408293,3171.871483,3492.773657,3830.431557,3983.584409,4300.482271,4430.494931,4109.654852,4168.481705,4107.102982,4355.642995,4711.353813
4698.134133,4975.896657,5043.322468,4997.74711,5192.829581,5164.167396,5165.081847,4932.334122,5113.891106,4777.487988,5062.144235,5116.967029,5187.041681,5410.384821,5835.514402,5908.710218
6268.566707,6219.798477,6546.911758,6771.83696,7255.462132,7394.398195,7939.542051,7584.885876,7968.221239,8134.891574,8253.14475,7936.998485,8026.98232,8320.485024,8322.739177,8633.959705
8360.470372,7834.808787,8013.16891,8086.599036,8061.571607,8074.907997,7975.366753,7883.472519,7805.949832,6341.200088,6075.895567,6598.129473,6357.973906,6263.169018,6120.638259,5819.009732
5611.268598,5646.045043,5821.215755,5449.343185,5763.520006,6183.745277,6367.242949,6653.305453,6768.178243,6499.496339,6983.728922,7684.988092,7851.275084,8514.770858,8787.125608,8533.60961
8382.935315,8711.812215,9043.518243,9383.601062,9278.499782,9254.554003,9422.10795,9382.390611,9406.036123,9577.789334,9310.353495,9862.024263,9853.247468,10462.5528,10431.8076,10824.40835
11002.02788,10655.7396,10513.86773,10787.43898,11042.1584,10763.8419,11427.833,11654.12672,11512.69801,11211.99172,11271.09888,11812.86946,11047.31037,11430.56195,10731.07283,10934.248
10847.46902,10852.14655,10194.1335,10750.20746,10331.4949,10312.58634,9863.342908,10125.69943,10328.21342,10226.95642,9759.437399,9309.153301,9195.927547,8848.183358,8888.144216,8491.808304
8586.379416,7972.39774,8080.405232,8135.560536,8076.440265,8272.883142,8334.709072,8656.9267,8656.9267,8656.9267,9795.88481,9371.954053,9613.156327,9410.609358,10039.55305,9606.610034
9278.180264,9614.947344,8696.745912,8619.155165,7995.163565,8399.601335,8071.710049,7873.366584,7380.145759,7536.333533,7545.490841,7165.559446,7402.692731,6732.763204,6839.379222,6392.678923
6125.468848,6281.337287,6183.870234,6073.258538,5999.817674,5933.035372,5707.250892,6306.857537,6627.885271,6826.052499,6883.839768,7460.7148,7598.22546,8170.775562,8212.042704,8409.511927
9129.439929,9183.035294,8652.112574,8745.276963,9093.162951,9239.42921,9170.215229,9349.337543,10045.92831,10288.67278,10701.1411,10955.55142,11156.88609,11176.93787,11256.05402,11027.30714
10619.84167,10590.32716,10631.01924,10839.86556,10931.94563,11234.91608,10981.17062,11168.21145,11547.92713,11669.45287,11607.12927,11305.38484,11209.49049,11423.63326,11145.59964,10878.05896
10536.71464,10310.89492,9886.928519,9797.28492,9304.166634,9406.826755,9337.981339,8885.04869,8809.748104,8194.558473,8189.951589,7969.023604,8065.184223,8020.633828,8197.864073,8226.811724
7990.970154,7706.659867,7528.99513,6968.751094,7259.640095,7117.775227,6925.837706,6616.248372,6348.353536,6356.285857,6132.754529,6197.079841,5936.913723,5864.580952,5467.922523,4851.192012
4792.823038,4869.914364,5194.103877,5287.681782,5782.014058,5528.326289,5592.804269,5747.04446,5712.950151,5807.797132,5767.427362,5882.365186,6124.947961,6591.246024,6920.604237,7452.02137
7307.321926,7863.499162,8594.617848,9740.329745,10356.85413,10667.66693,10685.87007,10862.93354,10587.55367,10535.06819,10840.34446,10298.87299,10370.04562,10161.50572,10928.14729,10508.49862
10935.40812,10966.14317,11466.41729,11822.51318,10833.11003,10762.65926,11277.59348,10790.96771,10562.53942,10253.64039,9954.24417,10368.70647,10189.83251,9048.27089,8935.895339,8885.17927
8577.879015,8399.692265,8242.659705,8099.323426,7759.986156,8339.894123,8463.468333,8244.883021,8425.080322,8427.669729,8413.067821,8145.556629,8076.929136,8365.151506,8401.773487,8084.812412
8509.744908,8353.813696,7879.038794,7857.381885,7684.666583,7564.890041,7137.958423,7332.279491,7183.97913,6670.85594,6552.601842,6522.770994,6758.074909,6538.021057,6476.993936,6574.476583
6588.595775,6125.512624,6068.719282,5925.38047,5378.043578,5175.346843,5294.362961,5233.871499,5030.037938,4926.896028,4856.21979,4802.485692,4954.722065,4748.514939,4988.782726,4957.387732
4756.645743,4925.930466,4789.739571,4923.496783,4593.524883,4730.764181,4707.520459,4937.037242,4718.65601,4999.43168,5186.244123,5300.095094,5139.188918,5207.021859,4983.162673,5014.090335
4990.615769,5210.746041,5392.114022,5189.051701,5470.421744,5235.134875,5333.776503,5454.726905,5139.681398,5204.418916,4892.447911,4670.563509,4540.414027,4520.344825,4409.856323,4559.246526
4786.29629,4740.2499,4574.551868,4438.581643,4113.708997,3991.956211,3950.02155,4270.892613,4334.887714,4599.369508,4895.299369,5136.545987,5365.250829,5705.423972,5951.866176,6370.556417
6628.015624,6842.128383,6804.372811,6941.448949,6845.395094,7422.117806,7243.348892,7823.102314,7835.0197,7899.80438,8065.041974,8578.157808,8678.522866,8864.935561,8965.758549,9167.729341
8457.604333,8605.378609,7867.086967,7306.843334,7102.494672,6896.002901,6812.865328,6831.966114,6929.677408,7451.571015,7759.445644,7491.943753,7754.653079,7732.767811,8496.702149,8660.274644
8903.545762,9417.9072,9669.950862,9312.291868,9357.865513,8940.854463,8859.166538,9032.913943,9237.837341,9396.941572,9487.380105,9784.253432,9415.014431,9452.60494,9869.014676,9817.330606
10009.41795,9919.234443,10498.23745,10204.49753,9935.271799,10369.8342,9563.519825,9357.816934,8718.805364,8758.193869,8938.820946,8432.814505,8433.93791,8646.652878,7978.587829,7818.214886
7723.938333,8025.129138,7697.685515,7226.018581,7680.098833,7837.59223,8221.55523,9051.888148,9319.121754,9187.930464,9566.814195,10098.51264,10077.95537,9787.795569,9539.907861,9554.68932
9479.58398,9473.530706,9626.7611,9705.44614,9506.647502,9286.45909,9585.737507,9203.340938,9559.258308,9629.109894,9667.951155,9147.138858,9357.79675,9877.917002,9951.498814,9955.106958
9378.735467,9849.501825,9739.932314,9417.993015,9063.838933,9433.883288,9478.023181,8902.118962,9126.581982,8553.985104,8238.296998,8000.883659,8492.311899,8562.182444,8229.898219,7785.364795
7263.775529,7196.667707,7202.752476,7031.98083,6683.148133,6779.79378,6420.949655,5779.544455,5136.860439,4896.81534,4506.39095,4022.516933,3532.708343,3233.634113,3233.634113,2839.147586
2593.40953,2499.072066,2394.30932,2201.041824,2194.750817,2161.941112,2196.259312,2031.378392,1793.410316,1562.507627,1337.058782,1257.60644,1207.745118,1266.595232,1215.435697,1368.528402
1292.672195,1144.945154,1067.389573,1112.888522,1100.736903,1372.181504,1530.712976,1537.637102,1660.876096,1625.379417,1677.064201,1537.63917,1646.720585,1733.720036,1896.707682,2023.173426
1996.017247,2121.915464,2252.867126,2360.539864,2310.214413,2488.848811,2462.252525,2381.348054,2528.754046,2317.13609,2599.005393,2446.39954,2748.92334,2709.535779,2547.074818,2573.333321
2792.207897,2916.902795,2916.30605,2992.304174,3038.979894,3420.977973,3677.339531,3765.46712,3728.382924,3760.411481,3291.084709,3247.328394,3298.657567,3120.956534,3197.599995,3391.875399
3489.812493,3558.917691,3676.385561,3704.977508,3986.0154,3974.363365,4069.802887,4310.927638,4379.949371,4528.388672,5008.291014,5319.942844,5899.971492,6148.441783,6339.786775,6313.484327
6557.113697,6336.716748,6549.850982,6469.029606,5968.135877,5869.843746,5859.268426,5511.82154,5056.386924,4653.286874,4244.339363,3794.105893,3432.09279,3229.050925,3138.184245,3031.848954
3077.573731,2921.808997,3072.417708,2656.468777,2895.489382,3343.321209,3749.904813,3811.235437,3888.295329,3940.03824,4205.134088,4203.148466,4421.670287,4078.411423,4435.142266,4348.267552
4168.932176,4114.949066,4008.454289,3811.961432,4114.024535,4139.229227,3801.597448,3534.223912,3352.428392,3110.688327,3272.103856,3197.170723,3065.949238,2869.974003,2979.471602,3044.568228
2882.308914,2780.266814,2727.211044,2719.905985,2820.63766,2668.663889,2501.319027,2670.562891,2628.449982,2653.906866,2848.2115,3153.196425,3078.434347,3173.801076,2998.201978,2937.335441
3183.380646,3183.27917,2972.669726,2743.997959,2641.521419,2789.232003,3080.617409,3912.605537,4987.196866,5739.722132,5969.432805,6192.726841,7124.788293,7613.706172,7611.882602,7627.087011
7376.086448,7365.781951,7022.950815,6033.854829,5141.37488,5306.758079,5306.758079,6872.042237,4363.325917,2782.179443,2601.457301,3249.460904,3735.439525,3447.715539,2791.864912,2396.739785
2446.059452,1999.200895,2190.762937,2098.234774,2362.421547,2969.340341,3596.139843,4213.014874,4488.254245,4572.810684,4520.662027,4764.47154,4165.333759,4331.824582,4234.984831,4446.858154
4676.924319,4685.106956,4564.582835,4527.305467,4692.03849,4252.792309,4185.876551,3563.788858,3668.525223,3816.405135,3729.998788,3473.437183,3504.253239,3624.685827,3228.86729,3180.464667
2695.728357,2430.290242,2356.364029,2385.286836,2409.266756,2351.059579,2302.041161,2351.665602,2260.075833,2282.676591,2340.565262,2250.272392,2234.201729,2279.540635,2353.334,2333.551948
2408.781107,2698.343867,2766.280226,2835.203399,2967.452828,2925.297801,2947.445438,3018.097,2832.351322,2845.051101,2787.575321,2604.36847,2403.349875,2337.211648,2415.18795,2318.482257
2291.560915,2134.598004,1899.519502,1775.891191,1568.061986,1542.667498,1566.508574,1608.237034,1738.839405,1888.68276,2143.981941,2101.526853,2744.385129,2690.573656,2866.797403,3172.365342
3495.567612,3613.888558,3901.238716,3923.387837,4284.051503,4491.173376,4650.423607,4888.848911,5093.202308,5348.303195,5555.872024,5772.979823,6332.406863,6535.388922,7009.115387,6836.336942
6669.08388,6932.921876,6946.523262,6966.032857,7608.737851,7616.246441,7875.273554,8439.606392,8365.712832,8800.517545,8577.772851,8956.122534,9227.471901,9265.017212,9689.682413,10092.90846
9974.225834,10599.74415,10775.8176,10931.6579,10784.45065,10971.19269,11000.67426,11202.33318,11278.38707,12029.70817,11861.43966,12741.93108,12605.13492,12401.90524,11985.02858,12348.198
12135.82786,10292.59365,9682.19467,9469.639188,9852.250872,8771.997315,9270.554559,9176.912594,8963.029337,8770.198659,9337.875838,8769.567112,9315.021169,9470.54804,8959.63732,8162.645296
7816.577645,7641.556315,7700.174001,7601.004869,7406.352286,7446.536882,7911.93746,8508.465133,9145.008789,9360.590081,8627.250772,9149.184438,9354.518637,9126.770215,9613.862117,9436.857176
9674.718234,9522.484083,10096.06371,10300.22907,10541.7425,10475.29162,10782.16119,10485.36819,10739.52134,10530.98695,10739.52134,10121.59921,10237.801,9904.316328,9708.964892,9719.994087
9601.504706,8923.441612,9152.2044,8879.261517,8344.231162,8356.095063,8408.849691,8206.259674,7826.518553,7527.919932,7373.330966,7148.733191,6668.656529,6592.735332,6339.076612,5981.041973
6055.174765,6445.577803,6571.847309,6330.491939,6520.044764,6665.192076,6870.634526,6885.523551,7003.072086,6885.631204,6958.568358,7156.279533,6916.207962,7363.367248,7645.333635,8079.36109
8488.639764,8381.259272,8207.788467,8326.516394,7668.275625,7709.415381,7386.973104,7161.045361,7363.449312,7207.307106,6644.090941,4809.020797,5483.095679,4992.752915,4801.777817,4612.196223
4561.017256,4393.877012,4345.984949,4496.652576,4450.166373,4043.130095,3772.629431,3579.27346,3703.017514,3597.072536,3843.083194,3979.857619,4138.603679,4463.768235,4684.913208,4544.545645
4681.539659,4648.361423,4611.313255,4619.139818,4481.937645,4710.607933,4457.286541,4233.59788,4128.544409,4034.886956,4147.69774,4197.072328,4218.742925,4327.521982,4721.729216,4832.034424
4941.322418,4985.267633,5113.945523,4964.564551,5439.655884,5708.631367,6254.746692,6652.549784,7275.318585,7630.031323,8520.041082,8336.014853,8407.084026,8796.679843,8369.65655,8835.35665
8546.469309,7542.324306,7299.416731,6526.976567,6436.611154,6669.350598,6333.728804,6266.002859,5400.273325,4407.073542,3805.024026,3895.561717,3710.359795,3771.119344,3656.372229,3882.539583
3731.761347,3899.70655,3968.15564,4330.664579,4505.449925,4379.280391,4480.442151,4645.060533,4793.536113,4828.076532,4296.440566,4202.174052,3802.582488,4015.620632,4134.605123,4039.390584
4039.390584,4356.685785,4407.753023,4472.501462,4663.788392,4969.405592,4868.807991,4583.533936,4804.862206,5075.606124,5397.00594,5264.040518,5021.426954,4743.673594,4417.990714,4231.562224
3956.368649,3800.751445,3386.006936,3386.006936,3150.857227,2899.837823,2689.707188,2522.341065,2326.535841,2275.647041,2155.115316,2033.407423,1991.276809,2124.136503,1886.323007,1717.914202
2194.677745,2157.549381,2282.516657,2024.310645,2091.980314,2115.075455,2064.375228,1992.589669,1852.202349,1824.014117,1762.10667,1743.487963,1604.454402,1602.527139,1501.191005,1474.769537
1497.653941,1412.709317,1423.47426,1323.315046,1316.027286,1258.154411,1275.556485,1293.555312,1356.976031,1382.606561,1443.989117,1550.135472,1541.547553,1527.421659,1505.137976,1563.869187
1568.109504,1710.365736,1782.930118,1765.697075,1795.705794,1709.114799,1752.861162,1726.355443,1991.73516,2178.916461,2503.07254,2783.659776,2785.351218,2765.333938,2488.035865,2319.109477
2226.684913,2091.542029,2056.975423,2136.68251,2121.465757,2252.926103,2528.023204,2490.723877,2403.651369,2348.379375,2315.338191,2439.578581,2302.484022,2202.801286,2156.975362,2184.785166
1913.637058,1986.003604,1917.536822,1964.741744,1896.524052,1977.282019,1827.270693,1768.192782,1728.386497,1693.771984,1548.138576,1612.023494,1658.375155,1729.527895,1734.954814,1743.940312
1686.670955,1818.751381,1773.035238,1957.288069,1998.303701,2132.223368,2383.630213,2314.20409,2352.140264,2318.511082,2215.390507,2251.882014,2182.095692,2130.957284,2157.215909,2126.989632
2270.989849,2314.227807,2215.873666,2302.456569,2375.710236,2233.943719,2280.858149,2218.65968,2196.473083,2279.840634,2313.759435,2251.031805,2255.219821,2188.906212,2289.029541,2218.161801
2304.874954,2121.556243,2103.839585,2124.818633,1990.262666,1849.522522,1698.214174,1794.321545,1899.483806,1992.402499,2005.338331,2465.020367,3028.154018,3522.059902,4016.072744,4538.817047
5141.794612,5810.582766,5994.869993,6788.652587,7828.495205,8587.409021,8674.714667,9708.841746,9426.059948,9854.337098,10083.08266,10585.8401,10338.25644,10928.30105,10894.58494,10623.00426
10381.53323,9989.20146,9534.421194,9569.996288,9167.446301,9184.591386,9807.835523,9941.248331,10131.70849,9713.33255,10195.75458,9863.961341,10322.02349,10644.65625,11041.72622,10784.88541
10810.36374,11085.22659,11531.09791,12042.69254,11861.53177,12498.61843,11764.14676,12103.14909,12416.2416,12342.64825,13081.33704,12154.68205,12436.83648,12427.79963,12416.51544,12056.22264
11405.51326,10983.90938,11733.28997,10963.14287,9881.642765,9373.230902,9380.297282,9076.134768,9343.121709,9553.685073,9220.19867,9242.196366,8970.705586,8918.596379,9022.128919,8412.022621
7683.155082,7511.594561,7825.660793,7695.291964,7999.121481,8079.703756,8246.856143,8402.217156,8811.007114,9173.333151,9046.816806,8856.768245,10083.63922,9873.192004,9727.443929,10015.48134
10077.84191,10975.13247,10490.60048,10562.78003,11254.90576,11545.86702,11164.57735,11309.0214,11303.81797,11409.0739,11208.96544,10823.56316,10125.13798,11072.90166,10531.94685,10739.25095
10499.01698,10355.26217,10457.16341,10751.5842,11038.77383,10261.41754,10178.89459,10288.54943,10316.57566,10209.51123,10243.79049,10380.77748,10811.37854,10446.23447,10553.92761,11092.39331
11056.27115,10740.66631,10800.22187,10176.3252,10299.88403,9996.360485,9854.504162,9496.082847,9776.652233,9339.923313,9322.213156,9465.246318,9187.546767,9326.383574,9290.127022,9539.805434
9785.96999,10161.89705,9940.88302,10300.81805,10929.87198,10352.46964,11027.98659,11567.61735,11131.8974,11286.93522,10928.44972,10536.66844,10528.76307,10504.32366,10558.07963,10776.47818
9985.164131,8458.303132,8702.580782,8652.973225,8725.059736,8779.051693,8748.218696,8494.648389,8049.551477,8121.554397,7946.103169,7460.561046,7237.013201,7034.858794,7039.646248,6969.94678
6928.276981,6775.265042,6717.408719,6596.376607,7045.987039,6764.789957,6699.266496,6960.841229,7214.196318,7261.925997,7216.587957,7393.230971,6937.936338,7037.595747,7000.347274,6962.040458
7049.515076,6624.900462,6330.924869,6029.413345,5996.985387,5935.943189,5845.415572,6036.226735,5644.18257,5426.500849,5179.596946,5003.71942,5116.81009,5033.917849,5288.769308,5143.754788
5008.319881,5073.837939,4875.742599,4479.364357,4179.868569,4036.532898,3784.928632,3625.23891,3587.704971,3579.432635,3555.161757,3714.301942,4062.570702,4095.887416,4021.104274,4044.939836
4176.58575,4135.638831,4247.802879,4435.752089,4939.672047,5793.590887,6300.329046,6812.880877,7301.559903,7452.42032,7169.11097,7150.731681,7103.75035,7053.95199,7161.40883,6951.199144
6775.637857,7075.013195,7387.157318,8010.45108,8175.319946,8170.005438,8255.615412,8684.305478,9167.551777,9642.276274,9925.9844,10437.03082,10885.86335,11147.67521,11851.82545,11837.43917
11559.60804,11226.53304,10727.1368,10344.38752,9910.158191,9253.581539,9290.446207,9484.359065,9290.144831,9050.242412,9356.380783,9405.549368,9412.777963,9313.961858,9293.522049,9202.785585
9271.284913,8992.473975,9084.233913,8788.677883,8698.711408,8427.086992,7877.391134,7784.014304,7531.256325,7340.82066,7654.023545,7638.768079,8023.307277,8389.40981,8429.10781,8505.449307
8480.81021,8685.755672,8855.549833,9046.878538,8777.907974,8936.912617,8774.377461,8530.606221,8632.506462,8221.469462,8313.087692,8338.058441,8272.172111,8391.312539,8403.166751,8981.958768
8798.204791,9165.249105,9115.170039,8979.035253,8886.626412,8655.825762,7967.719186,8474.225997,8152.47982,8445.330344,8623.621156,9254.699101,9817.732513,9607.950227,9387.104347,9594.808433
9222.793014,8733.910623,8770.309353,8453.089817,8646.043216,9716.540793,10114.02817,9600.777602,9902.611996,10160.56037,10807.16052,11014.32222,11255.54044,11295.16308,10445.03147,10602.35809
10558.59729,10640.39563,10782.14918,10258.74388,10844.19324,10567.86408,10845.76252,11026.81921,11560.32341,11419.81337,11115.34182,10829.255,10763.81118,10811.85738,10971.33905,11820.00622
11866.93932,12051.50769,11412.04522,11514.69734,10994.78609,10918.68845,10723.54377,10926.79251,9866.765281,9940.633778,9206.381124,9065.044543,8811.694243,8663.586373,8820.512276,8231.306458
8278.177711,7525.999828,6622.171605,6084.161419,5503.129102,5324.802251,5316.675538,5425.17912,5615.56543,5839.867657,5994.359154,5905.994927,5926.8353,5627.783296,5383.054812,5124.052713
4357.482846,4058.061729,3742.691047,3416.13483,3268.043577,3028.653172,3075.761408,2844.591471,2541.148556,2544.666748,2198.841017,2128.03736,1977.89132,1958.543959,1928.30146,1835.335266
1798.989397,1763.486172,1624.94893,1747.634628,1685.43539,1729.952225,1771.809353,1823.499633,1704.257195,1681.438985,1439.150805,1291.437554,1255.732645,1310.872159,1361.49673,1310.338878
1236.11549,1078.074805,1040.778968,965.3140574,955.4773647,981.3207102,978.9245867,956.0917923,914.5894629,921.2791397,978.1538532,948.6965306,984.620765,971.5668324,960.2493045,961.9231449
