0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.3590007952167507,0.4533626643152247,0.4427203482514871,0.25612507326728656,0.38950876793279876,0.17453398344529777,0.09719982004880406,0.09436186909847401,0.3029512639477323,0.33416872440136286,0.0,0.0,0.0,0.0,0.0,0.0
0.2264838815783196,0.2413522890712475,0.32779651868129317,0.20055061269530594,0.2551833658088548,0.2693602194649023,0.3025548036351598,0.3478515799508238,0.47129393983396894,0.41285764061757807,0.0,0.0,0.0,0.0,0.0,0.0
0.24793490935275145,0.21213203435596426,0.2801574968498599,0.13784106873763077,0.4224739249620891,0.3338618093450408,0.12351991873891588,0.3508681749685147,0.3043244374726913,0.5245121187029327,0.0,0.0,0.0,0.0,0.0,0.0
0.5828905652843719,0.48638550480682685,0.3005443312014973,0.32922012060053923,0.36727068730311413,0.26525105194113796,0.13731291462233547,0.02922724688748506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6961902606047405,0.46441619628869846,0.5043473084929604,0.19184295211178012,0.09201517160112532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7513038806259968,0.48834752240689794,0.33057370747543857,0.22914768359092902,0.10142602388450958,0.03756519403129984,0.0,0.0,0.15213903582676436,0.0,0.0,0.0,0.0,0.02066085671721491,0.0,0.0
0.8077923279833905,0.40840058217747627,0.378371127605603,0.1936899819885825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6325290671710869,0.5380208128062803,0.4073916025847678,0.13310324829388973,0.03777031457162422,0.0029688456868525587,0.009236408803541296,0.06580941272523172,0.306285913360289,0.16361638451987437,0.0,0.017978009992607163,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.710950011742585,0.6026147718580006,0.20651405102998896,0.0,0.0,0.0,0.0,0.0,0.0,0.297921909682607,0.0,0.0,0.0,0.0,0.0,0.0
0.6255375784555024,0.49787684815846106,0.19149109544556195,0.08936251120792892,0.01276607302970413,0.06383036514852065,0.02553214605940826,0.0,0.0,0.5489411402772776,0.038298219089112386,0.05106429211881652,0.038298219089112386,0.038298219089112386,0.038298219089112386,0.038298219089112386
