1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Cluster
74734.98463,74453.4153,74135.43124,74041.59716,73573.61243,73600.2652,72797.44996,72279.31109,72081.63246,72418.68875,71478.65648,70355.45435,69394.01451,68622.3002,67865.18711,67406.91951,4
67909.52581,68137.8874,68335.71042,68000.52494,67715.23322,67389.02743,67179.21633,67094.39065,67038.24093,66725.31827,66382.07884,66280.9389,66194.84306,66164.44203,65691.69583,65602.45689,4
65345.15163,65477.41259,65664.41636,65864.15665,66672.26776,67491.83969,68086.87034,68293.4894,68172.6901,68224.17271,67798.13516,67492.09801,67285.88918,67627.95601,68038.56725,68774.79988,4
67000.42266,67644.30889,67891.79889,68109.13951,67820.00555,67361.10133,66718.08656,66301.31602,66637.69633,66242.77132,66052.20158,65760.72366,65705.11384,65501.15282,65325.7441,65325.7441,4
65221.9279,65268.65528,65723.63211,65578.10383,66393.58287,66857.89079,67488.98538,67549.89785,67590.06041,68117.09176,68173.09057,68177.02924,68784.30289,70130.47485,71038.24719,72287.5509,4
66341.59977,66654.42472,68203.57714,68501.96907,68622.0881,68371.92601,68438.52648,68345.24998,68292.74564,68681.42369,68162.30217,67031.9784,65698.34133,64976.78865,64976.78865,62471.54205,4
72016.68293,72149.46626,72420.3222,73005.32121,73494.12069,73442.42589,73768.76519,73487.13036,73474.08475,73299.50935,72952.75266,72267.35754,72655.85096,73057.97471,73448.5958,73718.8834,4
72440.93879,65879.55964,65879.55964,65879.55964,65879.55964,65879.55964,65879.55964,65879.55964,65879.55964,65879.55964,65879.55964,65879.55964,65879.55964,74975.54506,73358.91662,72773.38865,4
70758.13076,70679.33002,71033.17109,71213.54457,71709.95423,72541.95025,72524.1169,72016.93295,72469.16033,72310.89533,72378.61223,71826.71748,71605.19612,71961.2186,72231.57024,73372.37651,4
70586.74488,70675.21599,70685.03359,71038.79025,71316.57619,71838.75847,71855.54955,72171.03032,71910.02644,72314.23392,72671.99626,72344.31276,72260.16668,73140.99395,73582.32429,74603.01756,4
69758.91477,71120.92614,72185.05481,72993.17166,73813.32991,74187.2671,74224.57892,74496.67812,74526.19379,74583.89978,74790.65009,74378.32921,73397.95895,72299.71448,70259.419,69853.46579,4
65071.12131,65371.83924,65844.71417,65684.26017,66182.08783,66733.73638,66733.73638,67457.94923,67388.79221,67867.96358,67936.25354,67741.58503,68150.34677,69156.67324,69858.51856,70290.50087,4
68609.35175,69116.90069,69204.43928,68882.20581,68065.603,67805.16988,67622.32505,67124.13236,66758.48262,66889.86478,66813.08265,66444.02526,66245.44797,65802.41335,65290.42632,65464.40227,4
62698.69422,63496.72635,63513.22825,64713.75857,65064.35711,65969.66795,66436.30631,66609.87001,66513.4321,67095.79171,67414.09762,67658.08233,68990.96328,69258.87543,69757.90946,70325.92186,4
65886.28312,64613.81138,64514.44859,64641.11725,64944.5259,65752.26566,65783.80934,66200.37519,66574.34349,67068.88832,67107.4868,66878.7917,65865.06777,65313.56088,63695.27478,62711.40906,4
69391.24288,69391.24288,69377.36705,69595.61717,69902.62063,69972.48562,69790.81985,69802.65813,69664.62394,69431.64191,68439.36347,68092.16486,67317.21012,67393.51815,67407.57822,67673.06916,4
72312.6933,73322.0577,73058.09251,73048.52412,73025.57526,72987.44579,72491.31033,72157.34153,71826.87076,71314.08392,71182.82217,70727.40967,70281.54178,69940.03054,69551.71945,69634.68555,4
71472.43132,70982.83104,71357.14227,71899.56072,72324.58278,73275.44193,74143.47341,75073.42725,75049.36063,75824.3156,76554.76399,76450.00973,75724.23753,74673.68634,73715.97545,72302.23777,4
70321.00628,70215.5669,70375.57899,70621.79486,70992.54309,71293.70497,71339.59981,70961.92682,71040.72469,70434.52863,70572.71481,69937.07426,70868.04461,70868.04461,70968.59244,71742.35537,4
70527.53178,71317.05539,71779.276,72674.99301,73200.39638,74269.03813,74153.99906,74671.92122,74853.93363,75323.69023,75325.27964,74835.98031,73112.42996,72668.58794,70453.63712,70277.12334,4
68869.54643,68999.38765,69082.0675,69714.90162,70149.42031,70149.42031,70503.97412,70907.16412,70686.93043,70577.67551,69880.41477,69306.36012,69939.80279,70121.5546,71158.50522,71587.27805,4
71885.7961,72928.15025,72503.20049,71806.6317,71564.20916,71543.68635,70999.68608,70333.31213,70119.23219,69664.42959,69552.37436,69468.41836,69083.82278,68990.47167,68922.51681,68906.29381,4
65897.10034,66816.04112,67391.30744,68744.52053,69201.00407,70773.20884,71847.28522,72312.12301,72961.28069,73670.5101,74089.37546,74452.19736,75472.8157,76518.3187,77131.05126,78244.01026,4
68264.54806,67697.29908,67958.21709,68393.54657,69015.92923,69662.87238,70369.74055,70693.27394,70860.9639,71209.90867,70993.65664,70677.38071,69713.35877,68396.73832,67080.26438,66092.45162,4
67080.51078,66900.40778,67408.5555,67623.13734,67831.62071,68763.95901,68879.24678,68843.47465,68692.45959,68796.9544,68452.50613,68425.29629,68186.97557,68888.836,68597.60801,69403.32704,4
69585.70535,70486.50177,70819.07848,70578.87426,69861.03768,69990.48485,69513.43825,69249.99383,68829.04675,67926.27883,68107.02374,68125.29985,67442.70629,67338.99564,67207.01517,66977.24184,4
65232.80799,66540.04535,67994.4173,68575.16128,69715.79097,70629.51628,71500.05614,71748.21035,72319.54104,73034.56352,73536.12163,74250.36555,74921.00106,75643.39557,76315.22988,76315.22988,4
71548.98038,71358.58223,71298.02904,71398.43363,71606.72228,72188.20004,72253.57067,71886.42913,72326.09874,71603.06426,71749.36485,71790.36823,72479.00777,72869.60801,73985.95163,75010.55449,4
67337.41953,67915.8564,68257.71986,68563.98715,69424.90743,69362.30152,69792.93857,69292.8154,69675.47782,69907.93936,69525.8879,68841.95786,67289.74485,66566.89726,64680.97578,64524.85362,4
70140.13073,71099.65488,70643.74723,70115.56113,69309.98297,69137.20728,68733.646,68192.96094,68220.36873,67872.03507,67665.11766,67746.9499,67228.50703,67148.96217,66688.1405,66698.87595,4
69729.6589,68837.19145,69257.28514,70159.68744,71093.94982,71785.14669,72332.6949,72986.97853,73217.76199,73864.96683,74433.25957,73937.23714,72898.16153,72043.04184,71486.26349,69505.39944,4
71378.38368,71212.59848,71519.77937,71960.79434,72326.42621,72839.11267,73421.16676,73368.88637,72995.96672,72587.27952,72836.96744,73003.40262,73081.21271,74237.0369,74711.66976,76270.47104,4
68240.18906,68029.03606,68327.60306,68767.59532,69350.97907,70542.45806,70709.67072,70962.24056,71566.58035,71725.33504,71888.77673,72264.75883,73571.2023,75104.77243,76552.84781,76388.9218,4
72945.684,73468.2269,73282.29095,73072.57161,72331.51609,71706.73177,71145.8064,70943.07812,70296.66195,70346.55455,69627.46462,69275.64008,69275.64008,68667.24627,69051.36153,68775.44567,4
66308.52185,66394.00996,66775.55601,66819.6778,67017.52977,62570.74218,68475.99248,68781.15013,69268.42419,70004.27993,70226.97193,70455.50492,70945.13702,71871.46389,72856.70602,74086.20446,4
70616.91664,71902.83312,72114.73185,71886.62304,71736.34816,71344.04808,70507.43504,69353.40809,68516.87395,67751.26777,67311.0031,67163.57597,66952.63465,66464.15176,66391.49137,66521.07079,4
69058.34134,70211.39079,70593.19381,71472.2078,71647.43312,73106.21987,73128.61762,73103.65563,73452.36069,73432.90045,73492.90891,73811.55283,73971.42905,74329.44217,74942.11799,74935.25113,4
69716.30257,69441.53989,70077.7251,70929.12552,71480.80357,72272.02359,72383.66296,72754.18081,72707.41327,73273.47991,73544.49809,73544.96276,72470.16703,71374.06276,70366.22725,69530.63206,4
66075.67661,65984.77261,66127.39434,66343.03046,66403.1111,66358.25749,66695.47403,66858.68298,66507.58153,66774.28724,67100.81825,67239.86133,67573.03621,68598.06682,69197.65229,70640.72337,4
70690.32505,71546.07493,71119.15989,70868.5267,70656.35844,69833.18129,69061.5312,68824.55846,68308.47868,67827.15211,67383.68561,67398.1943,66938.21205,66444.41119,66419.68427,66227.72274,4
65817.23807,67010.62601,67824.75924,68405.18739,69615.33999,70046.0716,71023.34767,71408.04834,71985.48869,72919.44025,72844.88287,72249.31684,72199.39741,71751.20505,70240.74677,70624.54458,4
62642.11763,62940.3954,62934.74682,63401.80522,64061.22796,64640.13904,64393.53558,64599.81798,64561.36291,64250.87359,64740.99356,64780.78267,65491.19796,65931.72792,67053.93347,67136.33942,4
67858.08069,67991.97489,67752.01804,66956.96982,66557.12969,66152.72948,65274.72872,64965.53185,64337.46472,63796.51466,63413.28317,63370.41823,62792.99484,62851.41173,62769.60912,62407.86164,4
68486.11708,69220.13066,70591.16795,71001.63182,70565.50977,70871.89716,70895.26613,71033.18005,71105.63514,71516.55872,71741.80007,71824.59369,71824.59369,71824.59369,74327.07511,75148.76643,4
63672.09011,63581.65703,63753.37399,64163.49299,64553.16955,64543.91782,64782.40609,64868.76238,65234.87893,65800.45608,65977.3673,66146.89196,66497.79189,66979.87407,67408.5733,68236.68047,4
70793.46192,70797.82421,70585.4096,70662.46204,70904.17146,70965.13023,71027.24959,70673.21889,70106.59583,69613.37749,69127.1061,67931.2579,67221.56799,66408.61319,65753.506,65753.506,4
71503.86055,71822.92009,71848.08017,71992.73443,72384.82325,72827.98814,73390.83251,73696.20346,73308.98331,73706.0794,73575.01509,73218.05914,73047.39268,74051.76899,74363.9985,75705.47174,4
69017.2438,68917.53157,69032.1056,69320.29602,70034.49639,70697.7305,70927.92176,71287.12637,71511.0168,71685.84808,71764.81594,71921.1353,72668.11216,73169.36754,74061.58354,75092.32211,4
73451.78617,74174.2663,73644.74484,73524.26675,72961.64365,72293.29931,71932.80035,71507.86826,70908.6419,70396.36265,70083.19799,70022.7632,69570.43127,69139.46229,69162.5527,68879.96082,4
65312.83841,65216.65621,65227.90414,65461.27373,66093.52646,66767.97619,67289.02002,68002.95634,67832.78822,68160.61654,68615.9138,69539.49355,70475.70472,72041.76615,73027.60417,74833.14384,4
68186.90056,69547.77191,69806.10411,69347.59008,68491.62813,68104.86175,67317.08491,67086.75427,66794.40319,66408.07384,66034.79111,66069.32119,65659.5858,65473.90334,65391.08639,65006.03363,4
69364.29775,69816.13718,70393.69423,71064.11933,69308.43621,72074.11963,72297.30592,72608.43321,72724.90867,72801.86455,72174.42226,72972.47558,73080.63291,73337.7493,73616.96262,74042.84339,4
66463.27128,60605.29498,66424.57673,66424.57673,66433.65831,66860.08092,67153.10496,67061.19858,67788.46878,68413.31841,68327.71704,68217.67394,68508.03293,69118.12867,69749.65637,70197.96269,4
65264.2343,65352.73394,65738.11406,66076.42467,66604.47032,67331.79304,67946.19673,67862.89057,68339.16784,68115.20419,68011.36811,67487.37397,67707.49503,67513.75277,67599.42059,67112.79061,4
66068.53425,66230.67134,66340.46363,67095.37142,67442.99418,68023.70887,68321.24648,68346.90247,68254.51879,68425.22752,68144.09585,67819.40277,68409.41064,68436.71515,69259.41474,68784.43178,4
74198.2898,73794.04131,73530.3833,73110.55781,72808.11631,72686.99827,71711.4075,70802.6628,70833.63057,70803.09778,70241.5827,69532.07541,68241.99915,67661.15107,67086.11535,66705.72169,4
68649.3416,68996.4822,69861.37197,70924.14337,71106.7157,72448.32428,72707.28345,73253.07246,73419.8447,73826.16662,73826.16662,74416.09006,75195.06173,75882.16133,76255.41511,76829.60609,4
71611.40379,70877.7544,71385.58706,72056.11141,73065.91406,73768.34113,74278.89049,74509.52814,74492.22213,74921.19425,74892.73615,74136.04662,72726.76253,72060.2974,70491.45847,68893.81734,4
67574.3974,67464.99226,67417.04997,67959.54026,67856.74739,68708.98762,69297.90978,69838.9256,70043.13304,70557.45544,70592.42268,70616.90295,70471.34702,71234.12406,71416.61738,72461.15062,4
71458.02233,72123.4899,71830.8634,71340.12247,70840.27246,70381.74501,70388.76986,69920.16559,69686.59245,69376.66901,69134.45297,68426.68468,68418.49443,67930.52889,67848.1955,67804.34872,4
68834.76245,68834.76245,68982.48954,69428.44577,69813.7748,70545.02718,70873.25196,71817.67403,72005.64245,72899.86672,72973.57943,73076.65151,73586.64652,74088.16829,74915.01132,75517.7106,4
72669.85969,73362.62014,73232.49809,72765.90085,72195.41334,71844.43346,71489.2045,70795.21175,70392.55562,70161.14443,69880.94119,69541.95964,68911.88547,68843.73053,68895.28544,68732.90055,4
67339.46975,67579.73472,67497.03498,67497.03498,66685.20014,66174.89513,66274.16894,65903.73135,65731.09182,65379.55099,64901.60548,64965.51627,64605.85481,64340.36655,64420.60218,64395.90002,4
68046.9632,69211.4113,69409.82342,68871.16994,68409.45088,68191.56852,67787.13989,67620.84017,67234.89018,66694.50109,66454.42065,66324.82064,65733.26221,65557.58961,65737.65661,65507.11551,4
65508.76339,66303.92306,66963.71509,68131.69251,68696.13602,69471.34718,70212.61874,71236.35728,66031.80909,72418.28886,73346.84476,74019.80763,74704.1217,75403.60534,75818.877,76687.97899,4
64701.39166,63268.05318,63419.059,63768.63029,64063.40113,65474.46392,66078.1388,66786.37746,66786.37746,67710.56173,68038.64448,68052.74923,67441.74977,67031.66172,66192.28829,65228.67471,4
66288.32385,66394.82996,66497.10913,66421.69275,66623.04883,67044.88705,67044.88705,67494.26099,67519.92898,67077.48529,67007.20909,66536.30525,66002.78141,65866.34252,65626.18459,65831.51138,4
69745.14002,70021.40971,69600.60974,69213.57025,68691.3635,67108.53681,68221.3013,68221.3013,68039.34399,67656.72508,67502.09906,67319.01648,66933.93419,66893.16058,66557.89695,66375.08295,4
70441.8507,71365.00563,72364.36989,72638.05249,73477.67899,73908.09371,74493.93021,74805.38443,74966.28788,75210.72004,74960.6478,75098.05986,74143.265,73608.43471,71527.94379,71023.6859,4
67439.23514,67307.47384,66885.2977,67187.9826,67356.35653,68065.74399,68951.46516,69004.56534,69557.8743,69645.45049,69553.50433,70390.53478,70958.93619,71059.16057,72190.8059,72402.05238,4
68716.92577,69962.57395,70056.86551,69675.01046,69475.19417,69292.55,68999.58029,69112.39875,68111.42317,68227.02264,67989.86853,68004.04096,67764.72572,67284.56044,67423.59102,67095.1309,4
75191.57084,74518.99054,74489.68053,74261.37304,73789.86712,73529.12568,73061.01898,72084.44653,71783.63834,71715.19344,71406.464,71051.40808,70016.53581,69409.4782,68968.63706,68684.91768,4
66568.17678,67404.76981,68285.04816,69335.15848,70563.8246,71789.16105,72450.33896,73324.01886,73968.09093,74365.69934,74938.41516,75335.87914,75631.14305,75799.03512,76068.55611,76363.45923,4
70689.43636,70306.12906,71134.07281,71392.2452,71539.24542,71981.69641,72304.64214,72927.26617,73175.1495,73384.31287,73501.79991,72773.38122,72773.38122,70427.76388,68849.13309,67057.81273,4
65841.87195,65583.0155,65979.12183,66206.76137,66734.43171,67451.21315,67968.46669,68636.35502,68960.36898,69511.35981,69093.14019,69479.36223,69835.47829,70352.95499,70673.55486,71782.84733,4
68041.34778,69228.97068,69056.11387,68988.44685,68891.37059,68164.3083,67894.96298,67562.0363,67234.34096,66938.89181,66448.57685,66346.55634,66422.96986,65960.24585,66054.89483,65987.66486,4
61760.31041,62364.05312,62915.10395,64120.17396,65012.17141,66571.91893,67806.73012,68653.64138,69079.32341,69387.19757,70470.95508,70702.44609,71257.75726,72027.32611,72931.75742,73516.23852,4
69940.22437,71267.07191,71006.57224,70348.26712,70120.43343,69668.44921,69279.83247,68809.53333,69114.85553,68680.11395,68274.19322,68156.47686,67918.69248,67751.85197,67541.12345,67609.31365,4
67632.86535,68342.80116,68328.38747,67862.24777,67414.91671,66945.25434,66919.74699,66540.35522,66640.84591,66326.94912,66228.0394,66169.92156,66035.0217,65815.98991,65848.38201,65775.14334,4
67552.89926,67951.22398,67971.65606,67897.20125,68637.13672,69352.16438,69882.07301,70065.79291,70301.71009,70752.92056,70481.81009,70279.28699,70348.47399,71130.58868,71645.99046,72016.52588,4
67609.58447,68383.93787,69083.86784,69862.35753,70430.01084,71875.68824,72157.14617,72959.77888,73214.04904,73854.47627,74591.77751,74713.44647,75951.10764,76885.70195,77743.0428,78139.02919,4
62546.87187,63133.16411,63149.77941,63755.08113,64172.62917,65241.15759,65679.33803,65943.45699,66130.23928,67044.68078,67066.46442,67415.82719,68203.46935,68516.4755,70348.0057,71101.56408,4
69305.14935,69069.66241,69735.87976,69666.03223,69847.55361,70089.82113,70503.5168,70538.84259,70679.32077,70197.01643,70009.70193,69126.58069,67310.26633,66351.3773,63684.69738,62260.09828,4
65572.17165,65448.04196,65567.27247,65940.44072,66370.84898,67269.07164,67401.2025,68148.98517,68093.73896,68121.02212,68336.38336,68460.50409,68395.91194,69375.79935,69751.41831,70740.29221,4
67860.41653,68872.88446,68986.82563,68700.02041,68458.21126,67855.85717,67655.26937,67505.26323,66803.53162,66712.7983,66628.29889,66256.80283,66029.03889,65749.21275,65407.52696,65583.91629,4
74757.07193,74302.47991,74204.91183,73793.17228,73528.47482,73528.47482,72412.96039,71979.3308,71440.49633,71443.80328,70987.62516,70324.25642,69714.71507,68970.52274,68554.86834,68128.95796,4
62060.45911,62060.45911,62186.87687,62033.55604,62672.9877,63359.51609,63856.82851,64602.08334,64763.003,65634.16824,66136.16591,66273.96308,67039.74254,68319.77242,69468.20425,70604.42438,4
64277.5953,65193.43551,65193.43551,65316.26061,64714.16453,64248.84762,64180.67365,63772.2367,63534.49938,63100.34757,63015.66229,63147.23082,63066.04318,62566.0926,62540.35739,62188.89889,4
67737.42296,67713.62213,67791.53871,67527.70312,67642.76967,67384.8112,66565.06797,66011.54185,66195.27987,65638.33793,65127.86138,65111.28501,64116.68483,63448.75459,63608.23004,63608.23004,4
70060.81324,70452.19288,70404.99038,70002.714,68586.70349,68448.09642,67873.61748,68138.76753,67877.43837,67582.24671,67673.74686,67534.57564,68029.23165,68262.07661,68659.37449,67858.59377,4
62876.26033,62868.39512,63647.24533,64322.98073,64445.99107,64913.2856,65392.60131,65600.5534,65578.75004,65885.69798,66447.54686,67097.57952,67592.95006,68088.40194,69061.93057,69076.79402,4
66898.95867,66990.09214,67215.3643,67521.39131,68050.01126,68340.13611,68167.44328,68548.68106,68699.80381,68539.97196,68318.64828,67530.5003,65849.32752,65399.23542,63219.29796,62664.20547,4
66266.60279,66205.53198,66103.18794,66488.85155,66707.53459,67090.56017,67464.2227,67497.64868,67900.92301,67968.10159,67571.81481,67639.25341,67826.81507,68291.08518,68525.98876,68872.46762,4
68986.89878,69582.40769,69719.49987,69587.94025,69134.13185,68816.07798,68416.94099,67977.65633,67506.68058,67435.71118,67028.54925,66991.27104,66545.35009,66499.47068,66273.48089,66187.36957,4
75067.66997,74494.18536,74656.52407,74609.06876,73837.07286,73795.95,73252.68958,72586.64684,72063.31806,72157.23066,71514.63266,63639.25414,70191.20082,69432.24816,68896.10688,68467.19119,4
63039.90252,63234.72498,63575.49435,64363.30463,65463.20122,67234.94181,67857.4746,68575.86887,68928.49151,69717.12211,70242.88887,70918.57203,71920.00918,72399.56793,73684.92757,74533.12305,4
69608.50519,69022.42041,69012.34406,69572.08038,69466.73116,69756.79932,69480.65332,69347.72958,69451.48109,69426.00378,69131.31411,68476.73225,67254.49838,66365.95025,64466.32525,63455.4409,4
69347.55404,69322.56095,69678.11933,69835.76425,69879.02001,70595.80615,70690.37973,70912.09978,70826.42867,70737.77411,70872.6899,70466.21825,70402.00866,70835.53686,71119.85669,71392.48944,4
73452.21814,74462.03815,74569.29088,74219.31096,73651.59671,73098.79072,72665.0313,71824.22005,71386.61998,71142.54432,71004.91679,70623.16553,70265.00715,69772.09086,69563.86571,69694.2522,4
70383.17998,70853.12719,71891.45881,72209.47445,72209.47445,73469.9794,73469.9794,73702.71539,73723.36367,74260.00907,74618.65939,74494.16779,74116.43499,73299.33633,72377.82897,70728.46284,4
68883.41811,68969.61076,68939.23773,69428.68356,69571.09977,70398.76166,70390.13318,70542.84907,70267.40864,70189.61209,69599.57035,69049.59871,69585.83393,70034.86011,70788.98097,71012.67441,4
72456.78415,72567.68851,72542.92493,72265.28809,71948.95141,71572.41326,71028.56499,70501.48711,70256.85585,70276.36717,69689.19659,69435.66697,69071.34807,69499.77596,68956.93625,68903.05739,4
71076.36218,71537.06343,72345.58892,72713.41485,73599.47767,74105.63019,73856.13036,73905.86686,73639.54626,73668.06992,73223.51385,72204.7222,70394.05681,69658.4447,67426.46552,67368.75573,4
73428.1693,73309.62735,73594.96394,73667.61265,73754.39515,73700.93157,72791.37761,72003.93639,71815.6505,71796.4858,70481.50721,69608.57862,68642.7929,67931.71788,67173.66408,66763.87622,4
65875.83062,66661.66176,66373.01048,66185.566,65628.65845,65185.86975,65055.43299,64644.50157,64644.50157,64644.50157,64087.79291,64030.92233,63535.90559,63549.13392,63432.55445,63432.03274,4
59172.68301,59597.81032,60064.44132,60965.87918,62037.01018,62885.67941,63339.68542,63712.29884,64247.9144,64386.05891,65230.14651,66569.45057,67456.7382,68331.64684,69507.34924,70615.12331,4
63011.97943,62958.62149,63139.04252,63373.4328,63292.99829,64040.49737,64841.62692,66107.78178,67310.19805,68499.24886,68591.25949,68308.97409,68287.35139,68429.27152,68290.87518,68699.60254,4
64896.14575,65450.22465,65300.15042,65736.51969,66024.23247,66542.40403,67735.62379,68863.97254,69452.41043,70417.02717,70136.35131,70488.58946,70095.07287,71180.01759,71320.11479,71967.46707,4
67093.19218,67642.27664,67723.31658,67204.27166,66952.29445,66884.01478,66561.92349,66079.77665,65927.43932,65995.88302,65664.05348,65724.74144,65456.65988,65181.57577,65011.86065,64688.257,4
74176.83817,73898.52108,73840.89866,73454.6295,73469.05821,73610.26228,73041.64959,72262.25894,71741.75669,71626.58285,71305.40515,70628.46604,69566.21839,68429.5534,68015.73991,67362.76311,4
67325.30589,66696.12198,66741.23255,66564.41059,65995.39825,65774.69054,65298.53763,65061.75576,65403.84207,64656.60173,64537.45634,63731.29014,62632.03409,61907.24475,59850.97827,59172.80832,4
59069.91194,60281.45702,60552.46138,62231.07868,62385.27586,63310.68965,63671.40925,63958.93019,64155.65482,64720.34154,64862.12853,65411.71709,66061.44161,66762.33088,67494.04294,68422.42394,4
64537.54484,65147.64958,65398.4949,66029.30105,66497.12142,67314.00416,67840.39191,68084.33054,68420.51496,68652.11437,68685.0442,69219.1309,69896.96048,70468.26623,71561.85138,71947.14244,4
70445.26633,70933.49228,72064.61857,72064.61857,72093.02525,72388.46178,72740.64081,72990.00309,72579.85089,72713.42055,72638.35179,71958.41634,70651.25475,68890.88406,67762.45002,65097.9112,4
63342.85386,63454.40608,63881.94361,63872.1185,64775.44126,65649.57293,66261.68421,67306.27564,68623.20324,69493.47469,69432.14266,69627.47435,70602.26277,70878.025,71507.23066,71523.46594,4
66093.80517,66217.32151,65978.47051,65808.05481,65265.59152,65466.8892,65368.26581,65229.49403,65212.72127,64791.80655,64765.85193,64234.03046,64022.43742,63709.61785,63486.69317,63342.85386,4
72703.90354,72701.75683,72284.16635,72297.15504,72224.80432,71899.17347,71552.86741,70741.63992,70178.05155,69894.46828,69080.65952,68150.22567,67288.53223,66719.46829,66093.80517,66093.80517,4
60842.31632,61628.12475,61998.68852,62894.9364,62894.9364,62894.9364,65624.47242,65839.67386,66403.10972,67356.8329,68128.2406,69387.99611,70029.72207,70721.08227,72093.75057,73270.16178,4
69374.75143,70242.76944,70487.45295,70858.16515,69724.28797,69895.78447,70879.76483,71714.07787,72232.57967,73209.86038,73910.80938,75044.3979,74965.36078,74977.43516,74815.23829,74408.54149,4
66911.68288,67023.83838,67263.35709,67581.06919,67573.17065,67639.3492,67806.03304,67744.72864,67652.29184,68107.02314,67858.5105,67124.03174,65602.99342,64240.26406,62076.66282,61106.56628,4
62320.22169,62938.02663,62897.2933,63275.9478,63672.00452,64780.5182,65593.88201,66546.01204,67445.33048,68133.12238,68131.30308,62013.28571,67374.69889,67854.57064,68248.96507,68206.85364,4
65184.7841,65620.55448,66111.44316,65614.39873,65227.32315,64678.09951,64562.95399,64119.92158,64310.09038,64008.44959,64120.3689,63787.06263,63053.20808,63170.45584,62806.96982,62622.34479,4
72167.64132,71874.61086,72194.08091,71714.90179,71623.57789,72118.21201,71900.10912,70749.27919,69916.65765,69731.75677,69243.12524,68061.32635,67639.42814,66546.69303,65700.17668,65427.30715,4
66098.64254,66758.14965,66720.7911,66410.50036,65961.93318,65474.79774,65373.473,64608.13497,64243.57392,63928.43018,63980.98867,63657.79983,63707.91571,63026.20774,63047.5528,62951.35132,4
71442.70031,71492.44604,72084.3311,72635.10931,72454.62283,72768.0813,72237.70518,72237.70518,72087.70041,72268.50887,71710.45678,70553.80441,68574.74914,67663.87854,65266.45214,63614.83637,4
63251.1261,64191.70749,64133.84656,65501.56713,65915.90664,67328.13036,67252.98702,67870.55825,67870.55825,67920.65022,68756.82911,69271.04821,69536.48738,70146.33304,71063.68678,71812.9537,4
71536.75367,71121.47911,70954.22644,70610.83923,70379.16402,70062.82339,69364.04842,68411.88682,68411.88682,67777.39619,67292.63573,66441.78414,65635.04772,64996.57606,64399.35282,64175.38745,4
60404.77272,60347.8558,60695.23195,60714.52996,60857.34558,61445.14647,61803.13066,62534.9471,64040.05832,65505.73098,66564.55894,67333.10256,68190.12788,68995.21367,69927.21808,70737.11168,4
70511.52321,70667.59368,70414.46885,70189.66685,68474.09283,67920.30241,67698.60307,67775.16096,67911.44149,67917.07083,67990.48913,68408.07975,68439.55606,68457.9105,68070.31953,67764.3656,4
64250.08102,65412.64803,65412.64803,67166.4825,67654.86089,68355.21487,68933.54491,68968.42214,68756.43159,69407.81112,69362.53124,69707.35373,69792.86384,69700.88124,69849.01582,70436.70459,4
67256.8232,67323.20588,67653.1617,68152.85688,68583.11419,69376.24025,69434.24209,69663.32714,69833.25935,70236.2316,69940.46358,68913.31875,67309.04637,66507.04374,64648.05843,63833.06926,4
69166.26198,69036.34778,69279.32473,69041.78807,68611.23589,68697.39583,68117.04054,67222.48213,66892.79078,66838.6214,66411.72996,65465.89724,65042.95398,64262.38245,63360.03071,62885.96314,4
70562.63571,70869.64031,71521.66301,72006.66,72571.95203,72854.17358,72930.762,73326.30993,73425.38879,73167.45707,72188.44111,72465.41997,71081.9857,70529.75132,69227.95432,67620.0735,4
67858.1405,69176.97909,69735.23522,69998.74273,69338.65151,68269.07569,68627.25093,68807.97122,68822.97728,69054.04016,69060.61697,69694.65092,69636.38005,69728.02185,69669.42533,69352.26372,4
62484.72585,61733.74942,61763.04238,61583.57024,61602.22184,62095.59007,62305.57588,62869.97441,62861.02374,63344.80478,63428.15978,62969.4563,62307.51829,61000.13302,59433.25279,59433.25279,4
68603.65801,70475.93462,71434.50861,72091.14486,71239.6399,70505.02598,70799.7407,71295.48125,71415.16119,71415.16119,71415.16119,73315.40251,73398.80655,72917.20617,72777.5284,72606.90233,4
63788.32808,64768.03759,64856.25619,64653.1402,64475.12767,63974.4008,63498.67961,63512.23982,62965.36926,62710.87532,62493.5986,62193.33811,61792.81817,61783.97443,61498.27372,61495.45825,4
67110.7443,68297.73233,69032.34534,69981.10448,70060.85961,70624.02064,70691.8246,70655.96663,71086.20975,71081.83159,70669.54436,70537.27638,71109.75503,71385.32093,71893.9292,72357.76826,4
72152.93205,72422.58501,73177.23169,72615.56984,70743.92557,69993.61885,69811.74606,69783.21571,69441.63979,69783.18542,69922.00902,69922.00902,69846.64518,69790.65406,68902.30544,68867.1654,4
68039.27597,68926.21034,69311.69395,68836.98482,67187.10871,67827.35797,68308.14989,68588.79566,69001.4429,69359.81217,70171.12362,70950.39299,71066.11116,70970.89125,70730.49599,70050.00451,4
68182.81668,67920.94221,67319.45645,67114.25922,66913.37925,66712.88351,66254.18861,65457.91754,65257.50053,65328.26247,64684.13232,64684.13232,62793.56727,61244.74346,60841.12921,60145.8182,4
69219.93621,69388.65087,69388.65087,69388.65087,71931.27911,72945.70303,73153.42933,73747.86575,74093.20375,75098.56685,75673.81478,76039.6869,75370.9619,74829.88091,74076.63419,72588.21826,4
